Code_CIS;Code_CIP13;Num_Element;Nom_Element;Recipient
67008036;3400936984615;1;poudre;cartouche(s)
67008036;3400936984783;1;poudre;cartouche(s)
67008036;3400936984905;1;poudre;cartouche(s)
67007913;3400930241639;1;comprimé;plaquette(s)
67007518;3400930144930;1;comprimé;plaquette(s)
67006875;3400936745612;1;gélule;plaquette(s) thermoformée(s)
67005951;3400930187524;1;comprimé;flacon(s)
67005951;3400935575135;1;comprimé;plaquette(s) thermoformée(s)
67005951;3400937299190;1;comprimé;plaquette(s) thermoformée(s)
67005296;3400927346866;1;comprimé;plaquette(s)
67005296;3400927347238;1;comprimé;plaquette(s)
67004301;3400955026914;1;poudre;flacon(s)
67003701;3400936962552;1;comprimé;plaquette(s)
67003384;3400930176894;1;suspension;flacon(s)
67002485;3400930172803;1;poudre;sachet(s)
67002300;3400930236000;1;comprimé;plaquette(s)
67000580;3400936247123;1;gélule;plaquette(s) thermoformée(s)
66999267;3400930059760;1;comprimé;plaquette(s)
66999267;3400930059791;1;comprimé;plaquette(s)
66998037;3400936759398;1;gélule;plaquette(s)
66997921;3400930225431;1;comprimé;plaquette(s)
66997501;3400933257606;1;collyre;flacon(s) compte-gouttes
66996659;3400937817882;1;comprimé;plaquette(s)
66996659;3400937818025;1;comprimé;plaquette(s)
66996659;3400938204360;1;comprimé;plaquette(s)
66994658;3400949710195;1;comprimé;plaquette(s)
66994081;3400930068274;1;comprimé;plaquette(s)
66994081;3400930144657;1;comprimé;plaquette(s)
66993780;3400949001927;1;comprimé;pilulier(s)
66993741;3400930142257;1;comprimé;plaquette(s)
66991594;3400922191393;1;comprimé;plaquette(s) thermoformée(s)
66991594;3400922191454;1;comprimé;plaquette(s) thermoformée(s)
66991231;3400930145906;1;comprimé;plaquette(s)
66990599;3400958573958;1;poudre;flacon(s)
66989351;3400949252497;1;poudre;flacon(s)
66988915;3400930023884;1;comprimé;plaquette(s) thermoformée(s)
66988648;3400927949326;1;solution;seringue(s) préremplie(s)
66988648;3400930219560;1;solution;seringue(s) préremplie(s)
66987514;3400930213520;1;solution;cartouche(s)
66987336;3400930169681;1;comprimé;plaquette(s)
66987336;3400930211274;1;comprimé;plaquette(s)
66986355;3400934971945;1;comprimé;flacon(s)
66984913;3400936699106;1;gélule;plaquette(s)
66984016;3400921802139;1;comprimé;plaquette(s)
66984016;3400921802368;1;comprimé;plaquette(s)
66983665;3400926722937;1;gaz;récipient cryogénique
66983665;3400958361869;1;gaz;évaporateur
66982990;3400930089699;1;comprimé;plaquette(s)
66982271;3400930102275;1;gélule;plaquette(s)
66981696;3400934669927;1;comprimé;plaquette(s) thermoformée(s)
66980904;3400930234297;1;gélule;plaquette(s) pelable(s)
66980320;3400937676304;1;comprimé;plaquette(s) thermoformée(s)
66978789;3400921656794;1;comprimé;plaquette(s)
66977744;3400933423629;1;poudre;flacon(s)
66977349;3400931331094;1;solution;ampoule(s)
66977349;3400955670360;1;solution;ampoule(s)
66976254;3400933797447;1;collyre;récipient(s) unidose(s)
66976254;3400933797508;1;collyre;récipient(s) unidose(s)
66976215;3400938762303;1;gélule;plaquette(s)
66975533;3400937590273;2;solution à 22 microgrammes;seringue(s) préremplie(s)
66975533;3400937590273;1;solution à 8,8 microgrammes;seringue(s) préremplie(s)
66974890;3400930134504;1;comprimé;plaquette(s)
66974680;3400936512580;1;suspension;flacon(s)
66974004;3400949215249;1;solution;flacon(s)
66973735;3400936551732;1;granulés;sachet(s)-dose(s)
66973728;3400932937707;1;comprimé;plaquette(s)
66973016;3400949125029;1;poudre;flacon(s)
66972380;3400938814903;1;gélule;plaquette(s) thermoformée(s)
66972380;3400938815153;1;gélule;plaquette(s) thermoformée(s)
66972245;3400934487415;1;solution;flacon(s)
66971613;3400937443791;1;gélule;plaquette(s)
66971079;3400956803996;1;solution;ampoule(s)
66970027;3400941824753;1;suppositoire;récipient(s) multidose(s)
66970027;3400941824814;1;suppositoire;récipient(s) multidose(s)
66970027;3400941824982;1;suppositoire;récipient(s) multidose(s)
66968706;3400937339445;1;comprimé;plaquette(s) thermoformée(s)
66968706;3400937339506;1;comprimé;pilulier(s)
66968706;3400938630268;1;comprimé;plaquette(s) thermoformée(s)
66967127;3400957508524;1;solution;flacon(s)
66967127;3400957508753;1;solution;flacon(s)
66966299;3400956721870;1;solution;flacon(s)
66966160;3400956144228;1;gaz;évaporateur
66966160;3400956144457;1;gaz;évaporateur
66964914;3400939845340;1;dispositif;sachet(s)
66964138;3400930061787;1;comprimé;flacon(s)
66964138;3400937726313;1;comprimé;plaquette(s) thermoformée(s)
66962272;3400930132371;1;comprimé;plaquette(s)
66962240;3400930148198;1;comprimé;plaquette(s)
66961409;3400938270884;1;comprimé;plaquette(s)
66961131;3400930228227;1;comprimé;plaquette(s)
66958808;3400930015698;1;gélule;plaquette(s) thermoformée(s)
66958808;3400930146118;1;gélule;plaquette(s) thermoformée(s)
66958039;3400930004036;1;comprimé;plaquette(s)
66958014;3400937071253;1;suspension;flacon(s) pulvérisateur(s)
66956006;3400936677272;1;comprimé;plaquette(s) thermoformée(s)
66956006;3400936677333;1;comprimé;plaquette(s) thermoformée(s)
66955317;3400936572782;1;suspension;flacon(s)
66954464;3400958720642;1;poudre;flacon(s)
66953323;3400930007693;1;comprimé;plaquette(s) thermoformée(s)
66953323;3400930007709;1;comprimé;plaquette(s) thermoformée(s)
66953323;3400930145241;1;comprimé;plaquette(s) thermoformée(s)
66952723;3400936648296;1;comprimé;plaquette(s)
66952723;3400941916755;1;comprimé;plaquette(s)
66952196;3400937373791;1;solution;flacon(s)
66951589;3400930216361;1;solution;seringue(s) préremplie(s)
66951557;3400930012659;1;comprimé;plaquette(s) thermoformée(s)
66951450;3400937634540;1;comprimé;plaquette(s)
66951450;3400937634601;1;comprimé;plaquette(s)
66950590;3400935394552;1;gaz;récipient cryogénique
66950590;3400935394781;1;gaz;récipient cryogénique
66950590;3400956058020;1;gaz;évaporateur
66950590;3400956058198;1;gaz;évaporateur
66950590;3400956254088;1;gaz;évaporateur
66950569;3400949793921;1;comprimé;plaquette(s)
66950512;3400937822336;1;emplâtre;enveloppe(s)
66950512;3400937822565;1;emplâtre;enveloppe(s)
66950291;3400937152778;1;comprimé;plaquette(s)
66950291;3400937153089;1;comprimé;plaquette(s)
66950163;3400930079454;1;comprimé;plaquette(s) formée(s) à froid
66949061;3400930162736;1;comprimé;plaquette(s) thermoformée(s)
66948867;3400934424021;1;poudre;sachet(s)
66948867;3400956064113;1;poudre;sachet(s)
66947007;3400933359591;1;granulés;sachet(s)
66946962;3400939728155;1;gélule;plaquette(s)
66946962;3400939728384;1;gélule;plaquette(s)
66943254;3400930145975;1;solution;ampoule(s)
66943254;3400930751398;1;solution;ampoule(s)
66942362;3400927892332;1;comprimé;plaquette(s)
66942362;3400927892561;1;comprimé;plaquette(s)
66942259;3400930105092;1;comprimé;plaquette(s)
66942259;3400930158524;1;comprimé;plaquette(s)
66940678;3400930180198;1;comprimé;plaquette(s)
66940571;3400930156179;1;comprimé;plaquette(s)
66938773;3400935115119;1;gomme;boîte(s)
66938150;3400921629880;1;solution;flacon(s)
66938150;3400930910269;1;solution;flacon(s)
66937792;3400937920940;1;comprimé;plaquette(s) thermoformée(s)
66937155;3400926762568;1;gélule;plaquette(s) thermoformée(s)
66936459;3400930257098;1;comprimé;plaquette(s)
66935695;3400949188123;1;comprimé;plaquette(s)
66934180;3400938699395;1;comprimé;plaquette(s) thermoformée(s)
66934180;3400938699517;1;comprimé;plaquette(s) thermoformée(s)
66934084;3400921810813;1;comprimé;plaquette(s) thermoformée(s)
66934084;3400921811353;1;comprimé;plaquette(s) thermoformée(s)
66933705;3400930196588;1;comprimé;plaquette(s)
66933705;3400930196632;1;comprimé;plaquette(s)
66933317;3400936093225;1;gélule;flacon(s)
66932795;3400930013403;1;comprimé;plaquette(s) thermoformée(s)
66932763;3400936891661;1;comprimé;plaquette(s)
66931921;3400934047039;1;comprimé;plaquette(s)
66931921;3400937208581;1;comprimé;plaquette(s)
66931921;3400955899198;1;comprimé;plaquette(s)
66929913;3400927750823;1;poudre;sachet(s)-dose(s)
66929913;3400927750991;1;poudre;sachet(s)-dose(s)
66929906;3400930180556;1;comprimé;plaquette(s) thermoformée(s)
66929607;3400930220757;1;solution;flacon(s)
66929607;3400930220764;1;solution;flacon(s)
66929607;3400930220788;1;solution;flacon(s)
66929607;3400930220795;1;solution;flacon(s)
66929144;3400932913923;1;pâte;tube(s)
66929112;3400941993237;1;solution;flacon(s)
66929112;3400941993466;1;solution;flacon(s)
66928996;3400935849588;1;comprimé;plaquette(s)
66928996;3400937145046;1;comprimé;plaquette(s)
66928163;3400934609725;1;poudre;flacon(s)
66927702;3400922065274;1;comprimé;plaquette(s) thermoformée(s)
66927702;3400922065625;1;comprimé;plaquette(s) thermoformée(s)
66927104;3400930009291;1;gélule;plaquette(s)
66925605;3400930119006;1;comprimé;flacon(s)
66925249;3400941688195;1;comprimé;plaquette(s)
66923928;3400936816381;1;solution;flacon(s)
66922032;3400949205592;1;comprimé;plaquette(s) thermoformée(s)
66921973;3400955040859;1;poudre;flacon(s)
66921927;3400938322446;1;suspension;flacon(s)
66921845;3400939811680;1;comprimé;plaquette(s)
66921845;3400939811802;1;comprimé;plaquette(s)
66921126;3400937734127;1;comprimé;plaquette(s) thermoformée(s)
66921126;3400937734295;1;comprimé;plaquette(s) thermoformée(s)
66920120;3400927717994;1;comprimé;plaquette(s)
66919901;3400930262498;1;comprimé;flacon(s)
66918105;3400956035885;1;poudre;flacon(s)
66917067;3400930233665;1;comprimé;plaquette(s)
66916798;3400958696886;1;gélule;plaquette(s)
66916232;3400934920448;1;crème;sachet(s)
66916232;3400949500963;1;crème;sachet(s)
66916232;3400949502011;1;crème;sachet(s)
66915066;3400930144626;1;solution;ampoule(s)
66915066;3400930164266;1;solution;ampoule(s)
66915066;3400930164273;1;solution;ampoule(s)
66914174;3400957294090;1;émulsion;flacon(s)
66914174;3400957294151;1;émulsion;flacon(s)
66914174;3400957294212;1;émulsion;flacon(s)
66914174;3400958494734;1;émulsion;flacon(s)
66910838;3400930205082;1;crème;tube(s)
66910838;3400934912405;1;crème;tube(s)
66908367;3400927602580;1;comprimé;plaquette(s)
66908367;3400927602931;1;comprimé;plaquette(s)
66907589;3400956433810;1;poudre;flacon(s)
66907450;3400933589899;1;poudre;flacon(s)
66906619;3400935941411;1;comprimé;plaquette(s)
66906448;3400930141724;1;solution;seringue(s) préremplie(s)
66906448;3400930141731;1;solution;seringue(s) préremplie(s)
66906448;3400930141755;1;solution;seringue(s) préremplie(s)
66905809;3400930077429;1;émulsion;poche(s)
66905809;3400930077436;1;émulsion;poche(s)
66905809;3400930077443;1;émulsion;poche(s)
66905182;3400930220238;1;comprimé;plaquette(s)
66904792;3400935949684;1;comprimé;plaquette(s) thermoformée(s)
66904792;3400937365758;1;comprimé;plaquette(s) thermoformée(s)
66904340;3400939660974;1;comprimé;plaquette(s)
66903345;3400937183307;1;comprimé;plaquette(s)
66903345;3400938952339;1;comprimé;plaquette(s)
66903295;3400930102657;1;comprimé;flacon(s)
66903224;3400930223376;1;gélule;plaquette(s) thermoformée(s)
66903224;3400930230954;1;gélule;plaquette(s) thermoformée(s)
66902987;3400927761768;1;solution;flacon(s)
66902841;3400927558726;1;comprimé;plaquette(s)
66902357;3400930107713;1;gélule;plaquette(s) thermoformée(s)
66902357;3400939517308;1;gélule;plaquette(s) thermoformée(s)
66901771;3400926943202;1;comprimé;plaquette(s)
66901771;3400926943370;1;comprimé;plaquette(s)
66901771;3400926943431;1;comprimé;plaquette(s)
66900840;3400935041784;1;comprimé;plaquette(s) thermoformée(s)
66900840;3400935042217;1;comprimé;plaquette(s) thermoformée(s)
66900267;3400930016312;1;solution;seringue(s) préremplie(s)
66900121;3400930187555;1;comprimé;plaquette(s)
66898948;3400938101942;1;comprimé;flacon(s)
66896153;3400956345021;1;solution;ampoule(s)
66895877;3400936161382;1;comprimé;plaquette(s)
66895877;3400937289665;1;comprimé;plaquette(s)
66895806;3400933868277;1;poudre;flacon(s)
66895425;3400930123508;1;vernis à ongles;flacon(s)
66895425;3400933488734;1;vernis à ongles;flacon(s)
66894145;3400941775925;1;comprimé;plaquette(s) thermoformée(s)
66892945;3400939320465;1;comprimé;plaquette(s)
66892557;3400938225532;1;comprimé;plaquette(s)
66892062;3400934600500;1;solution;flacon(s)
66892062;3400956147298;1;solution;flacon(s)
66892062;3400956226863;1;solution;flacon(s)
66890524;3400930102107;1;comprimé;plaquette(s)
66889582;3400927559495;1;comprimé;plaquette(s)
66889582;3400927559556;1;comprimé;plaquette(s)
66889194;3400930004463;1;comprimé;plaquette(s) thermoformée(s)
66887599;3400949618835;1;comprimé;plaquette(s)
66887599;3400949619375;1;comprimé;plaquette(s)
66887122;3400930260494;1;solution;seringue(s) préremplie(s)
66886839;3400939723471;1;comprimé;plaquette(s)
66885235;3400957541699;1;poudre;flacon(s)
66885235;3400957541750;1;poudre;flacon(s)
66883896;3400936863866;1;solution;ampoule(s)
66883241;3400934384875;1;poudre;cartouche(s) bicompartimentée(s)
66882901;3400934219375;1;collyre;récipient(s) unidose(s)
66881532;3400930008966;1;comprimé;plaquette(s)
66881233;3400936347458;1;comprimé;plaquette(s) thermoformée(s)
66881233;3400936347519;1;comprimé;plaquette(s) thermoformée(s)
66880925;3400930033913;1;suspension;flacon(s)
66879969;3400930131428;1;comprimé;plaquette(s)
66879969;3400930131459;1;comprimé;plaquette(s)
66879143;3400949912469;1;comprimé;plaquette(s)
66877523;3400935265470;1;comprimé;plaquette(s) thermoformée(s)
66875942;3400930092279;1;solution;ampoule(s)
66875942;3400930092286;1;solution;ampoule(s)
66875942;3400930092293;1;solution;ampoule(s)
66874153;3400930144176;1;comprimé;plaquette(s)
66873973;3400938200348;1;comprimé;plaquette(s) thermoformée(s)
66873927;3400930152409;1;comprimé;plaquette(s)
66873603;3400956253838;1;gaz;évaporateur
66873350;3400933306953;1;gel;sachet(s)
66871876;3400932014668;1;comprimé;flacon(s)
66871253;3400936573154;1;solution;récipient(s) unidose(s)
66870977;3400922400914;1;comprimé;plaquette(s)
66870977;3400922401164;1;comprimé;plaquette(s)
66870692;3400938719710;1;comprimé;plaquette(s) thermoformée(s)
66870226;3400930356548;1;ovule;film(s) thermosoudé(s)
66870190;3400922367293;1;comprimé;plaquette(s)
66870190;3400922367415;1;comprimé;plaquette(s)
66869448;3400930249826;1;comprimé;plaquette(s)
66869373;3400930195321;1;gélule;plaquette(s)
66869238;3400930086629;1;poudre;flacon(s)
66867148;3400928009050;1;comprimé;flacon(s)
66866758;3400936055834;1;gélule;plaquette(s)
66866758;3400937842907;1;gélule;plaquette(s)
66866548;3400926852849;1;gel;tube(s)
66866523;3400935673398;1;collyre;récipient(s) unidose(s)
66865211;3400939341927;1;poudre;flacon(s)
66865211;3400939342009;1;poudre;flacon(s)
66865026;3400930151365;1;suspension;flacon(s)
66865026;3400930151389;1;suspension;flacon(s)
66864885;3400921717631;1;comprimé;plaquette(s) thermoformée(s)
66864885;3400921717921;1;comprimé;plaquette(s) thermoformée(s)
66864369;3400927523717;1;comprimé;plaquette(s)
66864369;3400927524196;1;comprimé;plaquette(s)
66863502;3400936779150;1;gaz;bouteille(s)
66863502;3400936779389;1;gaz;bouteille(s)
66863502;3400936779440;1;gaz;bouteille(s)
66863502;3400936779501;1;gaz;bouteille(s)
66863502;3400936779679;1;gaz;bouteille(s)
66863502;3400936779969;1;gaz;bouteille(s)
66863502;3400936780101;1;gaz;bouteille(s)
66863502;3400936872851;1;gaz;bouteille(s)
66863502;3400936872912;1;gaz;bouteille(s)
66863502;3400936873223;1;gaz;bouteille(s)
66863502;3400937577786;1;gaz;bouteille(s)
66863502;3400956611720;1;gaz;bouteille(s)
66863107;3400955048053;1;poudre;flacon(s)
66862998;3400930032343;1;gélule;plaquette(s)
66862795;3400932412013;1;solution;boîte(s)
66862731;3400939735887;1;comprimé;plaquette(s) thermoformée(s)
66862471;3400927855023;1;comprimé;plaquette(s)
66862471;3400927855191;1;comprimé;plaquette(s)
66862471;3400927855252;1;comprimé;plaquette(s)
66862471;3400927855313;1;comprimé;plaquette(s)
66860082;3400935176370;1;poudre;flacon(s)
66859849;3400930227381;1;gélule;plaquette(s)
66859596;3400927482571;1;comprimé;plaquette(s)
66858850;3400930022443;1;comprimé;plaquette(s) formée(s) à froid
66858302;3400934976797;1;comprimé;plaquette(s)
66857620;3400935305145;1;comprimé;plaquette(s)
66856803;3400930244418;1;sirop;flacon(s)
66856803;3400932889709;1;sirop;flacon(s)
66855936;3400930171059;1;solution;seringue(s) préremplie(s)
66855092;3400921879711;1;solution;poche(s)
66855092;3400936897175;1;solution;ampoule(s)
66855092;3400956695874;1;solution;ampoule(s)
66855092;3400956696185;1;solution;ampoule(s)
66855039;3400927887079;1;collyre;flacon(s)
66854713;3400935134219;1;solution;flacon(s) pressurisé(s)
66854364;3400927955648;1;comprimé;plaquette(s)
66854364;3400927955709;1;comprimé;plaquette(s)
66854364;3400927956010;1;comprimé;plaquette(s)
66854318;3400933958329;1;comprimé;plaquette(s)
66853013;3400934392511;1;poudre;flacon(s)
66852477;3400936586451;1;gélule;plaquette(s) thermoformée(s)
66852477;3400937023757;1;gélule;plaquette(s) thermoformée(s)
66852413;3400937094085;1;comprimé;plaquette(s) thermoformée(s)
66851902;3400957743383;1;solution;poche(s)
66851902;3400957743673;1;solution;poche(s)
66851724;3400938538847;1;comprimé;flacon(s)
66849787;3400922445229;1;comprimé;plaquette(s)
66849787;3400922445809;1;comprimé;plaquette(s)
66849787;3400930139721;1;comprimé;flacon(s)
66849292;3400933479510;1;comprimé;plaquette(s) thermoformée(s)
66849292;3400933479688;1;comprimé;plaquette(s) thermoformée(s)
66848831;3400930157848;1;comprimé;plaquette(s)
66848258;3400927803215;1;comprimé;plaquette(s)
66848183;3400938658064;1;comprimé;plaquette(s) thermoformée(s)
66847302;3400939943145;1;comprimé;plaquette(s) formée(s) à froid
66847302;3400939943435;1;comprimé;plaquette(s) formée(s) à froid
66847149;3400927551161;1;comprimé;plaquette(s)
66846378;3400933304942;1;solution;ampoule(s)
66845924;3400935154439;1;implant;plaquette(s) thermoformée(s)
66845664;3400938696325;1;comprimé;plaquette(s)
66845664;3400938696615;1;comprimé;plaquette(s)
66845027;3400933876203;1;comprimé;plaquette(s) thermoformée(s)
66844562;3400937459013;1;solution;seringue(s) préremplie(s)
