Code CIS;numElement;Forme pharmaceutique Elmt;Nom Element;Nom Nature;Référence dosage;Code substance;numOrdreEdit;Dosage;Nom du composant
63187008;1;comprimé;comprimé;Substances actives.;pour un comprimé;02202;1;1 g pour un comprimé;paracétamol
63187944;1;comprimé;comprimé;Substances actives.;pour un comprimé;10171;1;20 mg pour un comprimé;simvastatine
63189920;1;comprimé;comprimé;Substances actives.;pour un comprimé;54300;1;200 mg pour un comprimé;avapritinib
63191266;1;poudre;poudre;Substances actives.;pour un flacon;99059;1;500 UI pour un flacon;protéine C humaine ((MAMMIFERE/HUMAIN/PLASMA))
63191355;1;comprimé;comprimé;Substances actives.;pour un comprimé;11532;1;5 mg pour un comprimé;ramipril
63191615;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;23247;1;5 mg pour un comprimé;ivabradine
63191615;1;comprimé;comprimé;Substances actives.;pour un comprimé;45847;1;;ivabradine (chlorhydrate d')
63191743;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;33207;6;5 mg pour un comprimé;rosuvastatine
63191743;1;comprimé;comprimé;Substances actives.;pour un comprimé;26727;6;;rosuvastatine calcique
63192279;1;comprimé;comprimé;Substances actives.;pour un comprimé;96835;1;15 mg pour un comprimé;aripiprazole
63193915;1;gélule;gélule 80 mg;Substances actives.;pour une gélule;84452;1;80 mg pour une gélule;aprépitant
63193915;1;gélule;gélule 80 mg;Substances actives.;pour une gélule;84452;10;125 mg pour une gélule;aprépitant
63194547;1;solution;solution;Substances actives.;pour un stylo injecteur prérempli de 0,35 mL de solution;02345;1;17,5 mg pour un stylo injecteur prérempli de 0,35 mL de solution;méthotrexate
63196256;1;solution;solution;Substances actives.;pour 100 ml de solution buvable;01637;1;1 g pour 100 ml de solution buvable;diazépam
63196690;1;solution;solution;Fractions thérapeutiques.;pour un récipient unidose de 2,5 ml;00626;1;5 mg;salbutamol
63196690;1;solution;solution;Substances actives.;pour un récipient unidose de 2,5 ml;03559;1;6 mg pour un récipient unidose de 2,5 ml;salbutamol (sulfate de)
63196808;1;comprimé;comprimé;Substances actives.;pour un comprimé;02064;2;25 mg pour un comprimé;hydrochlorothiazide
63196808;1;comprimé;comprimé;Substances actives.;pour un comprimé;71153;1;80 mg pour un comprimé;telmisartan
63197002;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;39727;2;10 mg pour un comprimé;amlodipine
63197002;1;comprimé;comprimé;Substances actives.;pour un comprimé;31416;1;150 mg pour un comprimé;irbésartan
63197002;1;comprimé;comprimé;Substances actives.;pour un comprimé;93748;2;;amlodipine (bésilate d')
63197358;1;granulés;granulés;Fractions thérapeutiques.;pour un sachet;78578;1;3 g;fosfomycine
63197358;1;granulés;granulés;Substances actives.;pour un sachet;65061;1;5,631 g pour un sachet;fosfomycine trométamol
63197689;1;poudre;poudre;Fractions thérapeutiques.;pour un flacon;47372;1;70 mg pour un flacon;caspofungine
63197689;1;poudre;poudre;Substances actives.;pour un flacon;78279;1;;caspofungine (acétate de) ((CHAMPIGNON/GLAREA LOZOYENSIS))
63197760;1;poudre;poudre;Fractions thérapeutiques.;pour un flacon;26391;1;50 mg;micafungine
63197760;1;poudre;poudre;Substances actives.;pour un flacon;90967;1;50,86 mg pour un flacon;micafungine sodique
63197924;1;comprimé;comprimé;Substances actives.;pour un comprimé;94553;1;10 mg pour un comprimé;évérolimus
63198855;1;dispositif;dispositif;Substances actives.;pour un dispositif;17477;1;11 mg pour un dispositif;fentanyl
63199590;1;gélule;gélule;Substances actives.;pour une gélule;00981;1;500 mg pour une gélule;acide ursodéoxycholique
63201461;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;72550;1;7,5 mg;solifénacine
63201461;1;comprimé;comprimé;Substances actives.;pour un comprimé;32050;1;10 mg pour un comprimé;solifénacine (succinate de)
63201536;1;gel;gel;Fractions thérapeutiques.;pour 100 g de gel;00037;1;1 g;diclofénac sodique
63201536;1;gel;gel;Substances actives.;pour 100 g de gel;22364;1;1,16 g pour 100 g de gel;diclofénac de diéthylamine
63201575;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;33207;1;5 mg pour un comprimé;rosuvastatine
63201575;1;comprimé;comprimé;Substances actives.;pour un comprimé;26727;1;;rosuvastatine calcique
63202353;1;solution;solution;Fractions thérapeutiques.;pour un flacon pulvérisateur;17477;1;100 microgrammes pour un flacon pulvérisateur;fentanyl
63202353;1;solution;solution;Substances actives.;pour un flacon pulvérisateur;01901;1;;fentanyl (citrate de)
63202499;1;comprimé;comprimé;Substances actives.;pour un comprimé;17723;1;10 mg pour un comprimé;olanzapine
63204984;1;gélule;gélule;Substances actives.;pour une gélule;00915;1;90 mg pour une gélule;diltiazem (chlorhydrate de)
63206323;1;gélule;gélule;Substances actives.;pour une gélule;11279;1;150 mg pour une gélule;fluconazole
63206355;1;comprimé;comprimé;Substances actives.;pour un comprimé;98159;1;20 mg pour un comprimé;tadalafil
63206729;1;gélule;gélule;Substances actives.;pour une gélule;50540;1;8 mg pour une gélule;silodosine
63207425;1;poudre;poudre;Fractions thérapeutiques.;pour un flacon;54502;1;50 mg;cangrélor
63207425;1;poudre;poudre;Substances actives.;pour un flacon;26772;1;55,6 mg pour un flacon;cangrélor tétrasodique
63208057;1;suppositoire;suppositoire;Substances actives.;pour un suppositoire;51781;1;10 mg pour un suppositoire;gelsémium (extrait de) (mou)
63208057;1;suppositoire;suppositoire;Substances actives.;pour un suppositoire;43182;2;20 mg pour un suppositoire;grindélia (extrait mou de)
63208057;1;suppositoire;suppositoire;Substances actives.;pour un suppositoire;02202;3;250 mg pour un suppositoire;paracétamol
63209020;1;gélule;gélule;Fractions thérapeutiques.;pour une gélule;74746;1;45 mg;oséltamivir
63209020;1;gélule;gélule;Substances actives.;pour une gélule;60091;1;59,1 mg pour une gélule;oséltamivir (phosphate d')
63209974;1;comprimé;comprimé;Substances actives.;pour un comprimé;05007;1;5,0 mg pour un comprimé;méquitazine
63210923;1;solution;solution;Substances actives.;pour une dose dans 0,74 mL;21365;1;1 mg pour une dose dans 0,74 mL;sémaglutide ((LEVURE/SACCHAROMYCES CEREVISIAE))
63210987;1;trousse;poudre;Substances actives.;pour 1 flacon;16749;1;0,5 mg pour 1 flacon;albumine humaine sérique (solution d')
63211473;1;comprimé;comprimé;Substances actives.;pour un comprimé;00602;1;30 mg pour un comprimé;miansérine (chlorhydrate de)
63212397;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;67549;2;9,42 mg;rabéprazole
63212397;1;comprimé;comprimé;Substances actives.;pour un comprimé;73953;2;10 mg pour un comprimé;rabéprazole sodique
63212461;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;71041;1;50 mg pour un comprimé;dasatinib
63212461;1;comprimé;comprimé;Substances actives.;pour un comprimé;19755;1;;dasatinib monohydraté
63212842;1;collyre;collyre;Fractions thérapeutiques.;pour 1 ml;15009;2;5 mg;timolol
63212842;1;collyre;collyre;Fractions thérapeutiques.;pour 1 ml;51528;1;20 mg;dorzolamide
63212842;1;collyre;collyre;Substances actives.;pour 1 ml;00200;2;6,83 mg pour 1 ml;timolol (maléate de)
63212842;1;collyre;collyre;Substances actives.;pour 1 ml;83176;1;22,26 mg pour 1 ml;dorzolamide (chlorhydrate de)
63213392;1;pommade;pommade;Substances actives.;pour 1 g de pommade;98322;1;1 mg pour 1 g de pommade;tacrolimus monohydraté
63213595;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;36192;1;500 mg;valaciclovir
63213595;1;comprimé;comprimé;Substances actives.;pour un comprimé;92734;1;556 mg pour un comprimé;valaciclovir (chlorhydrate de)
63213613;1;comprimé;comprimé;Substances actives.;pour un comprimé;42215;1;1,0 mg pour un comprimé;anastrozole
63215258;1;comprimé;comprimé;Substances actives.;pour un comprimé;01097;1;300,00 mg pour un comprimé;allopurinol
63216075;1;gel;gel;Fractions thérapeutiques.;pour 1 g de gel;01786;1;1 mg;estradiol
63216075;1;gel;gel;Substances actives.;pour 1 g de gel;71064;1;1,0325 mg pour 1 g de gel;estradiol hémihydraté
63216342;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;28847;1;150 mg;darunavir
63216342;1;comprimé;comprimé;Substances actives.;pour un comprimé;39005;1;162,62 mg pour un comprimé;darunavir (éthanolate de)
63216709;1;comprimé;comprimé;Substances actives.;pour un comprimé;17723;1;20 mg pour un comprimé;olanzapine
63218293;1;collyre;collyre;Fractions thérapeutiques.;pour 1 ml de solution;36528;1;10 mg pour 1 ml de solution;apraclonidine
63218293;1;collyre;collyre;Substances actives.;pour 1 ml de solution;05988;1;;apraclonidine (chlorhydrate d')
63218382;1;collyre;collyre;Fractions thérapeutiques.;pour 1 ml de collyre;15009;2;5 mg pour 1 ml de collyre;timolol
63218382;1;collyre;collyre;Fractions thérapeutiques.;pour 1 ml de collyre;51528;1;20 mg pour 1 ml de collyre;dorzolamide
63218382;1;collyre;collyre;Substances actives.;pour 1 ml de collyre;83176;1;;dorzolamide (chlorhydrate de)
63218382;1;collyre;collyre;Substances actives.;pour 1 ml de collyre;00200;2;;timolol (maléate de)
63220091;1;comprimé;comprimé;Substances actives.;pour un comprimé;54300;1;50 mg pour un comprimé;avapritinib
63220999;1;ovule;ovule;Substances actives.;pour un ovule;03929;1;150 mg pour un ovule;éconazole (nitrate d')
63222377;1;comprimé;comprimé;Substances actives.;pour un comprimé;02754;1;200 mg pour un comprimé;ofloxacine
63223995;1;poudre;poudre;Fractions thérapeutiques.;pour 1 ml de suspension reconstituée;93286;2;12,5 mg pour 1 ml de suspension reconstituée;acide clavulanique
63223995;1;poudre;poudre;Fractions thérapeutiques.;pour 1 ml de suspension reconstituée;05248;1;100 mg pour 1 ml de suspension reconstituée;amoxicilline
63223995;1;poudre;poudre;Substances actives.;pour 1 ml de suspension reconstituée;28165;1;;amoxicilline trihydratée
63223995;1;poudre;poudre;Substances actives.;pour 1 ml de suspension reconstituée;29442;2;;potassium (clavulanate de)
63224079;1;comprimé;comprimé;Substances actives.;pour un comprimé;73594;1;8 mg pour un comprimé;candésartan cilexétil
63225003;1;granulés;granulés;Substances actives.;pour un sachet de 1 g;01014;1;200 mg pour un sachet de 1 g;acétylcystéine
63225081;1;comprimé;comprimé;Substances actives.;pour un comprimé;00037;1;100 mg pour un comprimé;diclofénac sodique
63225989;1;comprimé;comprimé;Substances actives.;pour un comprimé;86571;1;200 mg pour un comprimé;tramadol (chlorhydrate de)
63226258;1;comprimé;comprimé;Substances actives.;pour un comprimé;01807;2;0,02 mg pour un comprimé;éthinylestradiol
63226258;1;comprimé;comprimé;Substances actives.;pour un comprimé;27380;1;0,15 mg pour un comprimé;désogestrel
63226984;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;02169;1;20,00 mg;prednisolone
63226984;1;comprimé;comprimé;Substances actives.;pour un comprimé;03981;1;31,44 mg pour un comprimé;prednisolone (métasulfobenzoate sodique de)
63227488;1;poudre;poudre;Substances actives.;pour un flacon;82477;1;500 mg pour un flacon;mycophénolate mofétil (chlorhydrate de)
63227972;1;comprimé;comprimé;Substances actives.;pour un comprimé;17723;1;5 mg pour un comprimé;olanzapine
63229877;1;pastille;pastille;Substances actives.;pour une pastille;00594;1;8,75 mg pour une pastille;flurbiprofène
63229902;1;poudre;poudre;Substances actives.;pour un sachet;06206;1;10 g pour un sachet;macrogol 4000
63230395;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;35532;1;70 mg pour un comprimé;acide alendronique
63230395;1;comprimé;comprimé;Substances actives.;pour un comprimé;01525;2;140 microgrammes (5600 UI) pour un comprimé;colécalciférol
63230395;1;comprimé;comprimé;Substances actives.;pour un comprimé;24982;1;;sodium (alendronate de) trihydraté
63230705;1;shampooing;shampooing;Substances actives.;pour 1 g de shampooing;95914;1;10 mg pour 1 g de shampooing;ciclopirox
63231675;1;solution;solution;Substances actives.;pour 100 ml de solution pour bain de bouche;27368;2;0,5 g pour 100 ml de solution pour bain de bouche;chlorobutanol hémihydraté
63231675;1;solution;solution;Substances actives.;pour 100 ml de solution pour bain de bouche;33959;1;0,5 ml pour 100 ml de solution pour bain de bouche;chlorhexidine (digluconate de), solution de
63232204;1;comprimé;comprimé;Substances actives.;pour un comprimé;38315;1;3000 unités CEIP pour un comprimé;alfa-amylase ((BACTERIE/BACILLUS SUBTILIS))
63232460;1;solution;solution;Substances actives.;pour 1 mL de solution;85821;6;2,5 mg pour 1 mL de solution;lévosimendan
63233181;1;comprimé;comprimé;Substances actives.;pour un comprimé;36746;1;20 mg pour un comprimé;lercanidipine (chlorhydrate de)
63233249;1;solution;solution;Substances actives.;pour 100 ml de solution injectable;04305;1;10 g pour 100 ml de solution injectable;fluorescéine sodique
63233306;1;sirop;sirop;Substances actives.;pour 100 ml de sirop;02543;1;0,033 g pour 100 ml de sirop;oxomémazine
63234340;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;34855;1;105 mg;fer
63234340;1;comprimé;comprimé;Substances actives.;pour un comprimé;00511;1;325,00 mg pour un comprimé;sulfate ferreux heptahydraté
63234340;1;comprimé;comprimé;Substances actives.;pour un comprimé;01023;2;500 mg pour un comprimé;acide ascorbique
63235054;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;01786;1;1,00 mg;estradiol
63235054;1;comprimé;comprimé;Substances actives.;pour un comprimé;71064;1;1,03 mg pour un comprimé;estradiol hémihydraté
63235257;1;comprimé;comprimé de 30 mg;Substances actives.;pour un comprimé;16736;1;30 mg pour un comprimé;tolvaptan
63235257;2;comprimé;comprimé de 90 mg;Substances actives.;pour un comprimé;16736;9;90 mg pour un comprimé;tolvaptan
63235360;1;comprimé;comprimé;Substances actives.;pour un comprimé;71861;1;3 mg pour un comprimé;glimépiride
63236206;1;solution;solution;Substances actives.;pour un stylo prérempli de 1 mL;19034;1;100 mg pour un stylo prérempli de 1 mL;mépolizumab ((MAMMIFERE/HAMSTER/CELLULES CHO))
63237361;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;52431;1;3,338 mg;périndopril
63237361;1;comprimé;comprimé;Substances actives.;pour un comprimé;09586;1;4 mg pour un comprimé;périndopril tert-butylamine
63239348;1;gélule;gélule;Substances actives.;pour une gélule;50540;1;4 mg pour une gélule;silodosine
63240667;1;comprimé;comprimé;Substances actives.;pour un comprimé;02064;2;12,5 mg pour un comprimé;hydrochlorothiazide
63240667;1;comprimé;comprimé;Substances actives.;pour un comprimé;15734;1;80 mg pour un comprimé;valsartan
63241242;1;comprimé;comprimé;Substances actives.;pour un comprimé;07958;1;200 mg pour un comprimé;céliprolol (chlorhydrate de)
63241491;1;comprimé;comprimé;Substances actives.;pour un comprimé;09312;13;0,164 mg (3 CH) pour un comprimé;aconitum napellus pour préparations homéopathiques
63241491;1;comprimé;comprimé;Substances actives.;pour un comprimé;17778;16;0,164 mg (3 CH) pour un comprimé;arum triphyllum pour préparations homéopathiques
63241491;1;comprimé;comprimé;Substances actives.;pour un comprimé;04593;12;0,164 mg (3 CH) pour un comprimé;bryonia pour préparations homéopathiques
63241491;1;comprimé;comprimé;Substances actives.;pour un comprimé;01397;4;0,164 mg (6 CH) pour un comprimé;belladonna pour préparations homéopathiques
63241491;1;comprimé;comprimé;Substances actives.;pour un comprimé;04100;10;0,164 mg (6 CH) pour un comprimé;calendula officinalis pour préparations homéopathiques
63241491;1;comprimé;comprimé;Substances actives.;pour un comprimé;03296;8;0,164 mg (6 CH) pour un comprimé;ferrum phosphoricum pour préparations homéopathiques
63241491;1;comprimé;comprimé;Substances actives.;pour un comprimé;02134;6;0,164 mg (6 CH) pour un comprimé;hepar sulfur pour préparations homéopathiques
63241491;1;comprimé;comprimé;Substances actives.;pour un comprimé;10130;14;0,164 mg (6 CH) pour un comprimé;kalium bichromicum pour préparations homéopathiques
