Code_CIS;Num_Element;Forme_Phar_Element;Nom_Element;Nom_Nature;Reference_dosage;Code_Substance;numOrdreEdit;Dosage
66430942;1;gélule;gélule;Substances actives.;pour une gélule;20256;1;42,430 mg pour une gélule
66430643;1;granulés;granulés;Fractions thérapeutiques.;pour un sachet;78578;1;3 g
66430643;1;granulés;granulés;Substances actives.;pour un sachet;65061;1;5,631 g pour un sachet
66430312;1;poudre;poudre;Substances actives.;pour un flacon;57345;1;500 UI pour un flacon
66429947;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;19809;1;10 mg
66429947;1;comprimé;comprimé;Substances actives.;pour un comprimé;92464;1;10,85 mg pour un comprimé
66429235;1;comprimé;comprimé;Substances actives.;pour un comprimé;38607;1;300 mg pour un comprimé
66429153;1;solution;solution;Substances actives.;pour 1 seringue préremplie de 0,30 ml;02345;1;7,5 mg pour 1 seringue préremplie de 0,30 ml
66428507;1;solution;solution;Substances actives.;pour un flacon;00682;1;1000 mg pour un flacon
66428496;1;comprimé;comprimé;Substances actives.;pour un comprimé;07436;1;2,5 mg pour un comprimé
66428489;1;comprimé;comprimé;Substances actives.;pour un comprimé;27380;1;0,075 mg pour un comprimé
66427298;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;20740;1;100 mg
66427298;1;comprimé;comprimé;Substances actives.;pour un comprimé;85939;1;113,37 mg pour un comprimé
66426680;1;capsule;capsule;Substances actives.;pour une capsule;02229;1;200 mg pour une capsule
66426495;1;suppositoire;suppositoire;Substances actives.;pour un suppositoire;01810;1;50,0 mg pour un suppositoire
66426495;1;suppositoire;suppositoire;Substances actives.;pour un suppositoire;05126;3;1,3 mg pour un suppositoire
66426495;1;suppositoire;suppositoire;Substances actives.;pour un suppositoire;05506;4;23,0 mg pour un suppositoire
66426495;1;suppositoire;suppositoire;Substances actives.;pour un suppositoire;71195;2;6,0 mg pour un suppositoire
66426100;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;68783;1;108,92 microgrammes
66426100;1;comprimé;comprimé;Substances actives.;pour un comprimé;00382;1;112 microgrammes pour un comprimé
66425767;1;poudre;poudre;Substances actives.;pour 1 ml;51458;1;40 mg pour 1 ml
66425614;1;comprimé;comprimé;Substances actives.;pour un comprimé;37304;1;250 mg pour un comprimé
66424715;1;comprimé;comprimé;Substances actives.;pour un comprimé;73208;1;40,00 mg pour un comprimé
66424640;1;comprimé;comprimé;Substances actives.;pour un comprimé;05087;1;80 mg pour un comprimé
66424149;1;pâte;pâte;Substances actives.;pour 100 g;00866;3;0,1 g pour 100 g
66424149;1;pâte;pâte;Substances actives.;pour 100 g;00901;5;15 g pour 100 g
66424149;1;pâte;pâte;Substances actives.;pour 100 g;04546;7;0,27 g pour 100 g
66423894;1;lotion;lotion;Substances actives.;pour 100 g;00773;1;0,100g pour 100 g
66422290;1;comprimé;comprimé;Substances actives.;pour un comprimé;11626;1;200 mg pour un comprimé
66421434;1;collyre;collyre;Substances actives.;pour 1 mL d'émulsion;26649;1;1 mg pour 1 mL d'émulsion
66418833;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;72074;1;16,62 mg
66418833;1;comprimé;comprimé;Substances actives.;pour un comprimé;49207;1;20 mg pour un comprimé
66418655;1;solution;solution;Substances actives.;pour un stylo prérempli de 0,55 ml de solution;02345;1;27,5 mg pour un stylo prérempli de 0,55 ml de solution
66418648;1;granulés;granulés;Substances actives.;pour un sachet de 3 g;01023;2;0,1000 g pour un sachet de 3 g
66418648;1;granulés;granulés;Substances actives.;pour un sachet de 3 g;02202;3;0,2800 g pour un sachet de 3 g
66418648;1;granulés;granulés;Substances actives.;pour un sachet de 3 g;03460;4;0,0100 g pour un sachet de 3 g
66417119;1;solution;solution;Fractions thérapeutiques.;pour une ampoule;18063;1;0,15 mg
66417119;1;solution;solution;Substances actives.;pour une ampoule;02357;1;0,20 mg pour une ampoule
66416978;1;solution;solution;Substances actives.;pour un sachet de 10 ml;03044;1;750 mg pour un sachet de 10 ml
66415335;1;comprimé;comprimé;Substances actives.;pour un comprimé;02258;1;40 mg pour un comprimé
66415164;1;solution;solution;Substances actives.;pour 100 g;03496;1;10 g pour 100 g
66414482;1;comprimé;comprimé;Substances actives.;pour un comprimé;62004;1;150 mg pour un comprimé
66413409;1;dispositif;dispositif;Substances actives.;pour un dispositif;94037;1;15 mg pour un dispositif
66412702;1;comprimé;comprimé;Substances actives.;pour un comprimé;48016;1;4,5 mg pour un comprimé
66411408;1;comprimé;comprimé;Substances actives.;pour un comprimé;31416;1;75 mg pour un comprimé
66410968;1;gélule;gélule;Fractions thérapeutiques.;pour une gélule;26361;1;81 mg
66410968;1;gélule;gélule;Substances actives.;pour une gélule;03339;1;100 mg pour une gélule
66410690;1;gélule;gélule;Substances actives.;pour une gélule;39422;1;75 mg pour une gélule
66409802;1;gélule;gélule;Substances actives.;pour une gélule;21875;1;267 mg pour une gélule
66409656;1;pastille;pastille;Substances actives.;pour une pastille;00594;1;8,75 mg pour une pastille
66409371;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;89971;1;20 mg pour un comprimé
66409371;1;comprimé;comprimé;Substances actives.;pour un comprimé;78924;1;
66407833;1;gélule;gélule;Substances actives.;pour une gélule;11279;1;200 mg pour une gélule
66407826;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;01525;2;70 microgrammes (2800 UI) pour un comprimé
66407826;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;35532;1;70 mg pour un comprimé
66407826;1;comprimé;comprimé;Substances actives.;pour un comprimé;24982;1;
66407826;1;comprimé;comprimé;Substances actives.;pour un comprimé;85054;2;
66407452;1;ovule;ovule;Substances actives.;pour un ovule;04771;1;18,9 mg pour un ovule
66407096;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;01525;2;140 microgrammes (5600 UI) pour un comprimé
66407096;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;35532;1;70 mg pour un comprimé
66407096;1;comprimé;comprimé;Substances actives.;pour un comprimé;24982;1;
66407096;1;comprimé;comprimé;Substances actives.;pour un comprimé;85054;2;
66404004;1;gélule;gélule;Substances actives.;pour une gélule;02332;1;300 mg pour une gélule
66403692;1;gélule;gélule;Substances actives.;pour une gélule;63854;1;200 mg pour une gélule
66403621;1;solution;solution;Substances actives.;pour 1 ml;91298;1;20 mg pour 1 ml
66402996;1;comprimé;comprimé;Substances actives.;pour un comprimé;45485;1;15 mg pour un comprimé
66401606;1;gélule;gélule;Fractions thérapeutiques.;pour une gélule;27570;1;150 mg pour une gélule
66401606;1;gélule;gélule;Substances actives.;pour une gélule;87658;1;
66400810;1;comprimé;comprimé;Substances actives.;pour un comprimé;02202;1;500 mg pour un comprimé
66400785;1;poudre;poudre;Fractions thérapeutiques.;pour un flacon;47372;1;70 mg pour un flacon
66400785;1;poudre;poudre;Substances actives.;pour un flacon;70544;1;
66400536;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;17477;1;400 microgrammes pour un comprimé
66400536;1;comprimé;comprimé;Substances actives.;pour un comprimé;01901;1;
66400454;1;crème;crème;Substances actives.;pour 100 g;01810;2;2,00 g pour 100 g
66400454;1;crème;crème;Substances actives.;pour 100 g;05126;4;0,40 g pour 100 g
66400454;1;crème;crème;Substances actives.;pour 100 g;05506;5;0,93 g pour 100 g
66400454;1;crème;crème;Substances actives.;pour 100 g;71195;3;0,46 g pour 100 g
66399710;1;comprimé;comprimé;Substances actives.;pour un comprimé;10171;1;40 mg pour un comprimé
66399379;1;gélule;gélule;Fractions thérapeutiques.;pour une gélule;19809;1;10 mg
66399379;1;gélule;gélule;Fractions thérapeutiques.;pour une gélule;52431;7;3,395 mg
66399379;1;gélule;gélule;Substances actives.;pour une gélule;69916;7;5 mg pour une gélule
66399379;1;gélule;gélule;Substances actives.;pour une gélule;92464;1;10,82 mg pour une gélule
66398576;1;comprimé;comprimé;Substances actives.;pour un comprimé;00984;1;10 mg pour un comprimé
66398010;1;comprimé;comprimé;Substances actives.;pour un comprimé;01014;1;200 mg pour un comprimé
66397937;1;gélule;gélule;Fractions thérapeutiques.;pour une gélule;27570;1;300 mg pour une gélule
66397937;1;gélule;gélule;Substances actives.;pour une gélule;87658;1;
66397549;1;comprimé;comprimé;Substances actives.;pour un comprimé;10171;2;20 mg pour un comprimé
66397549;1;comprimé;comprimé;Substances actives.;pour un comprimé;73242;1;10 mg pour un comprimé
66396881;1;comprimé;comprimé;Substances actives.;pour un comprimé;17723;1;10 mg pour un comprimé
66396810;1;solution;solution;Substances actives.;pour une dose de 2 ml;20262;1;au minimum 2 200 000 UI pour une dose de 2 ml
66396810;1;solution;solution;Substances actives.;pour une dose de 2 ml;36354;2;au minimum 2 800 000 UI pour une dose de 2 ml
66396810;1;solution;solution;Substances actives.;pour une dose de 2 ml;46263;3;au minimum 2 200 000 UI pour une dose de 2 ml
66396810;1;solution;solution;Substances actives.;pour une dose de 2 ml;57655;4;au minimum 2 000 000 UI pour une dose de 2 ml
66396810;1;solution;solution;Substances actives.;pour une dose de 2 ml;90361;5;au minimum 2 300 000 UI pour une dose de 2 ml
66396792;1;comprimé;comprimé;Substances actives.;pour un comprimé;02064;3;12,5 mg pour un comprimé
66396792;1;comprimé;comprimé;Substances actives.;pour un comprimé;48528;1;50 mg pour un comprimé
66395950;1;comprimé;comprimé;Substances actives.;pour un comprimé;03009;1;250,00 mg pour un comprimé
66395950;1;comprimé;comprimé;Substances actives.;pour un comprimé;30216;2;100,00 mg pour un comprimé
66395740;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;17477;1;600 microgrammes pour un comprimé
66395740;1;comprimé;comprimé;Substances actives.;pour un comprimé;01901;1;
66395110;1;solution;solution;Substances actives.;pour 100 g de solution pour application cutanée;03929;1;1 g pour 100 g de solution pour application cutanée
66394873;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;83912;1;9,4 mg
66394873;1;comprimé;comprimé;Substances actives.;pour un comprimé;36746;1;10 mg pour un comprimé
66393935;1;solution;solution;Substances actives.;pour un stylo pré-rempli;24075;1;50 mg pour un stylo pré-rempli
66393084;1;gaz;gaz;Substances actives.;pour une mole;48940;1;450 ppm mole pour une mole
66392267;1;comprimé;comprimé;Substances actives.;pour un comprimé;25681;1;150 mg pour un comprimé
66391261;1;gélule;gélule;Fractions thérapeutiques.;pour une gélule;15954;1;400 mg
66391261;1;gélule;gélule;Substances actives.;pour une gélule;67519;1;500 mg pour une gélule
66390978;1;comprimé;comprimé;Substances actives.;pour un comprimé;37430;1;1 mg pour un comprimé
66390405;1;poudre;poudre;Substances actives.;pour un flacon;71869;1;5 mg pour un flacon
66387722;1;comprimé;comprimé;Substances actives.;pour un comprimé;00783;1;250 mg pour un comprimé
66387487;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;72481;1;250 mg
66387487;1;comprimé;comprimé;Substances actives.;pour un comprimé;32925;1;281,25 mg pour un comprimé
66387380;1;solution;solution;Fractions thérapeutiques.;pour une ampoule;25017;1;10 mg
66387380;1;solution;solution;Substances actives.;pour une ampoule;55432;1;10,70 mg pour une ampoule
66387117;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;67549;1;18,85 mg
66387117;1;comprimé;comprimé;Substances actives.;pour un comprimé;73953;1;20 mg pour un comprimé
66385963;1;comprimé;comprimé;Substances actives.;pour un comprimé;02064;2;12,50 mg pour un comprimé
66385963;1;comprimé;comprimé;Substances actives.;pour un comprimé;31416;1;300 mg pour un comprimé
66385504;1;granulés;granulés;Fractions thérapeutiques.;pour un sachet de 8 g;01525;4;22 microgrammes
66385504;1;granulés;granulés;Fractions thérapeutiques.;pour un sachet de 8 g;72723;3;1000 mg
66385504;1;granulés;granulés;Substances actives.;pour un sachet de 8 g;00428;3;2500 mg pour un sachet de 8 g
66385504;1;granulés;granulés;Substances actives.;pour un sachet de 8 g;85054;4;880 UI pour un sachet de 8 g
66385187;1;gélule;gélule;Substances actives.;pour une gélule;03226;1;150 mg pour une gélule
66384911;1;comprimé;comprimé;Substances actives.;pour un comprimé;02076;1;100 mg pour un comprimé
66384797;1;comprimé;comprimé;Substances actives.;pour un comprimé;02202;2;500 mg pour un comprimé
66384797;1;comprimé;comprimé;Substances actives.;pour un comprimé;74765;1;30 mg pour un comprimé
66384249;1;poudre;poudre;Substances actives.;pour 0,25 mL de solution reconstituée;81742;1;125 microgrammes pour 0,25 mL de solution reconstituée
66384181;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;95926;5;25 mg
66384181;1;comprimé;comprimé;Substances actives.;pour un comprimé;03885;3;100 mg pour un comprimé
66384181;1;comprimé;comprimé;Substances actives.;pour un comprimé;05093;5;28,48 mg pour un comprimé
66383994;1;comprimé;comprimé;Substances actives.;pour un comprimé;49118;1;25 mg pour un comprimé
66383663;1;comprimé;comprimé;Substances actives.;pour un comprimé;15734;1;160 mg pour un comprimé
66383389;1;solution;solution;Substances actives.;pour 1 ampoule de 5 ml;00536;2;0,200 g pour 1 ampoule de 5 ml
66383389;1;solution;solution;Substances actives.;pour 1 ampoule de 5 ml;01044;1;0,150 g pour 1 ampoule de 5 ml
66383389;1;solution;solution;Substances actives.;pour 1 ampoule de 5 ml;03018;5;0,250 g pour 1 ampoule de 5 ml
66383389;1;solution;solution;Substances actives.;pour 1 ampoule de 5 ml;03738;4;0,560 g pour 1 ampoule de 5 ml
66383389;1;solution;solution;Substances actives.;pour 1 ampoule de 5 ml;04423;6;0,010 g pour 1 ampoule de 5 ml
66383389;1;solution;solution;Substances actives.;pour 1 ampoule de 5 ml;14134;3;0,100 g pour 1 ampoule de 5 ml
66383154;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;94881;2;100 mg pour un comprimé
66383154;1;comprimé;comprimé;Substances actives.;pour un comprimé;03984;1;10 mg pour un comprimé
66383154;1;comprimé;comprimé;Substances actives.;pour un comprimé;04414;2;
66380934;1;gélule;gélule;Substances actives.;pour une gélule;02463;1;0,200 g pour une gélule
66379323;1;comprimé;comprimé;Substances actives.;pour un comprimé;25681;1;100 mg pour un comprimé
66378381;1;poudre;poudre;Substances actives.;pour un flacon;51458;1;200 mg pour un flacon
66377660;1;comprimé;comprimé;Substances actives.;pour un comprimé;37430;1;2 mg pour un comprimé
66377564;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;81234;1;500 mg pour un comprimé
66377564;1;comprimé;comprimé;Substances actives.;pour un comprimé;60077;1;
66377201;1;comprimé;comprimé;Substances actives.;pour un comprimé;00264;1;2 mg pour un comprimé
66376626;1;capsule;capsule;Fractions thérapeutiques.;pour une capsule;85087;1;12,2 mg
66376626;1;capsule;capsule;Substances actives.;pour une capsule;80457;1;20 mg pour une capsule
66375339;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;48800;1;20,00 mg pour un comprimé
66375339;1;comprimé;comprimé;Substances actives.;pour un comprimé;07560;1;
66373181;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;65817;1;40 mg
66373181;1;comprimé;comprimé;Substances actives.;pour un comprimé;58382;1;48,485 mg pour un comprimé
66373135;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;89971;1;20 mg
66373135;1;comprimé;comprimé;Substances actives.;pour un comprimé;78924;1;25,56 mg pour un comprimé
66372720;1;solution;solution;Substances actives.;pour 1 ml;31035;1;370 MBq à la date de calibration pour 1 ml
66372542;1;suppositoire;suppositoire;Substances actives.;pour un suppositoire;00532;1;2,04 g pour un suppositoire
