Code_ CIS;Nom_Specialite;Statut_AMM;Code_Statut;Date_AMM;Date_Auto;Date_fin_statut_actif_AMM;Procedure;Code_Procedure;Lib_ATC;Code_ATC
63216709;ZYPREXA VELOTAB 20 mg, comprimé orodispersible;Actif;1;03/02/2000;;;Procédure centralisée;20;Olanzapine;N05AH03
63218293;IOPIDINE 1 % m/V, collyre en solution;Actif;1;29/05/1996;;;Procédure de reconnaissance mutuelle;21;Apraclonidine;S01EA03
63218382;DORZOLAMIDE/TIMOLOL EG 20 mg/ml + 5 mg/ml, collyre en solution;Actif;1;06/01/2012;;;Procédure décentralisée;32;Timolol en association;S01ED51
63220091;AYVAKYT 50 mg, comprimé pelliculé;Actif;1;24/03/2022;;;Procédure centralisée;20;Avapritinib;L01EX18
63220999;MYLEUGYNE L.P. 150 mg, ovule à libération prolongée;Actif;1;05/04/2006;;;Procédure nationale;1;Econazole;G01AF05
63222377;MONOFLOCET 200 mg, comprimé pelliculé;Actif;1;28/06/1995;;;Procédure nationale;1;Ofloxacine;J01MA01
63223995;AMOXICILLINE/ACIDE CLAVULANIQUE ZENTIVA LAB 100 mg/12,50 mg par ml ENFANTS, poudre pour suspension buvable en flacon (rapport amoxicilline/acide clavulanique : 8/1);Actif;1;19/01/2000;;;Procédure nationale;1;Amoxicilline et inhibiteur de bêtalactamases;J01CR02
63224079;CANDESARTAN TEVA 8 mg, comprimé sécable;Actif;1;02/11/2012;;;Procédure décentralisée;32;Candésartan;C09CA06
63225003;FLUIMUCIL EXPECTORANT ACETYLCYSTEINE 200 mg ADULTES SANS SUCRE, granulés pour solution buvable en sachet édulcorés à l'aspartam et au sorbitol;Actif;1;12/05/1999;;;Procédure nationale;1;Acétylcystéine;R05CB01
63225081;VOLTARENE LP 100 mg, comprimé enrobé à libération prolongée;Actif;1;11/06/1981;;;Procédure nationale;1;Diclofénac;M01AB05
63225989;TRAMADOL ARROW L.P. 200 mg, comprimé à libération prolongée;Actif;1;09/07/2009;;;Procédure nationale;1;Tramadol;N02AX02
63226258;DESOGESTREL/ETHINYLESTRADIOL CRISTERS 150 microgrammes/20 microgrammes, comprimé pelliculé;Actif;1;24/02/2020;;;Procédure nationale;1;Désogestrel et éthinylestradiol;G03AA09
63226984;SOLUPRED 20 mg, comprimé orodispersible;Actif;1;16/04/1999;;;Procédure nationale;1;Prednisolone;H02AB06
63227488;CELLCEPT 500 mg, poudre pour solution à diluer pour perfusion;Actif;1;20/10/1998;;;Procédure centralisée;20;Acide mycophénolique;L04AA06
63227972;OLANZAPINE EVOLUGEN 5 mg, comprimé pelliculé;Actif;1;04/09/2009;;;Procédure nationale;1;Olanzapine;N05AH03
63229877;STREFEN 8,75 mg, pastille;Archivé;3;23/01/2017;;06/05/2021;Autorisation d'importation parallèle;31;Flurbiprofène;R02AX01
63229902;MACROGOL 4000 ARROW 10 g, poudre pour solution buvable en sachet;Actif;1;15/03/2019;;;Procédure décentralisée;32;Macrogol;A06AD15
63230395;ADROVANCE 70 mg/5600 UI, comprimé;Actif;1;02/10/2007;;;Procédure centralisée;20;Acide alendronique et colécalciférol;M05BB03
63230705;MYCOSTER 10 mg/g, shampooing;Actif;1;16/05/2005;;;Procédure de reconnaissance mutuelle;21;Ciclopirox;D01AE14
63231675;CHLORHEXIDINE/CHLOROBUTANOL ARROW 0,5 ml/0,5 g pour 100 ml, solution pour bain de bouche en flacon;Actif;1;29/01/2010;;;Procédure nationale;1;ANTI-INFECTIEUX ET ANTISEPTIQUES POUR TRAITEMENT ORAL LOCAL;A01AB
63232204;MEGAMYLASE 3000 U.CEIP, comprimé enrobé;Actif;1;26/04/1999;;;Procédure nationale;1;AUTRES PRÉPARATIONS POUR LA GORGE;R02AX
63232460;LEVOSIMENDAN ALTAN 2,5 mg/mL, solution à diluer pour perfusion;Actif;1;05/05/2021;;;Procédure décentralisée;32;Lévosimendan;C01CX08
63233181;LERCANIDIPINE TEVA 20 mg, comprimé pelliculé sécable;Actif;1;08/12/2009;;;Procédure nationale;1;Lercanidipine;C08CA13
63233249;FLUOCYNE 10 %, solution injectable I.V.;Actif;1;29/09/1997;10/07/1973;;Procédure nationale;1;Fluorescéine;S01JA01
63233306;OXOMEMAZINE ARROW 0,33 mg/ml, sirop;Actif;1;08/07/2010;;;Procédure nationale;1;Oxomémazine;R06AD08
63234340;FERO-GRAD VITAMINE C 500, comprimé enrobé;Actif;1;07/01/1997;15/10/1974;;Procédure nationale;1;Associations diverses (fer dans d'autres associations);B03AE10
63235054;OROMONE 1 mg, comprimé pelliculé;Actif;1;25/05/1999;;;Procédure nationale;1;Estradiol;G03CA03
63235257;TOLVAPTAN TEVA 30 mg, comprimé + TOLVAPTAN TEVA 90 mg, comprimé;Actif;1;07/05/2020;;;Procédure décentralisée;32;Tolvaptan;C03XA01
63235360;GLIMEPIRIDE ARROW 3 mg, comprimé;Actif;1;31/05/2006;;;Procédure nationale;1;Glimépiride;A10BB12
63236206;NUCALA 100 mg, solution injectable en stylo prérempli;Actif;1;31/07/2019;;;Procédure centralisée;20;Mépolizumab;R03DX09
63237361;PERINDOPRIL TEVA SANTE 4 mg, comprimé sécable;Actif;1;05/10/2006;;;Procédure de reconnaissance mutuelle;21;Périndopril;C09AA04
63239348;SILODOSINE RECORDATI 4 mg, gélule;Actif;1;07/01/2019;;;Procédure centralisée;20;Silodosine;G04CA04
63240667;VALSARTAN HYDROCHLOROTHIAZIDE ZYDUS 80 mg/12,5 mg, comprimé pelliculé;Actif;1;25/11/2009;;;Procédure nationale;1;Valsartan et diurétiques;C09DA03
63241242;CELIPROLOL SANDOZ 200 mg, comprimé pelliculé sécable;Actif;1;24/10/2001;;;Procédure nationale;1;Céliprolol;C07AB08
63241491;HOMEOVOX, comprimé enrobé;Actif;1;05/07/2017;25/08/1970;;Procédure nationale;1;AUTRES PRODUITS THÉRAPEUTIQUES;V03AX
63243713;MOLSIDOMINE ZENTIVA 4 mg, comprimé sécable;Archivé;3;25/05/1999;;26/08/2019;Procédure nationale;1;Molsidomine;C01DX12
63243923;ZOFENOPRIL VIATRIS 30 mg, comprimé pelliculé sécable;Actif;1;13/09/2011;;;Procédure décentralisée;32;Zofénopril;C09AA15
63244391;OMEPRAZOLE ZENTIVA LAB 20 mg, gélule gastro-résistante;Actif;1;27/09/2013;;;Procédure décentralisée;32;Oméprazole;A02BC01
63245753;COUMADINE 5 mg, comprimé sécable;Actif;1;02/05/2001;;;Procédure nationale;1;Warfarine;B01AA03
63247302;LENALIDOMIDE TEVA 2,5 mg, gélule;Actif;1;09/08/2018;;;Procédure décentralisée;32;Lénalidomide;L04AX04
63247409;SITAVIG 50 mg, comprimé buccogingival muco adhésif;Actif;1;14/04/2014;;;Procédure de reconnaissance mutuelle;21;Aciclovir;J05AB01
63247996;EFFERALGAN 250 mg, granulés en sachet;Actif;1;20/03/2015;;;Procédure décentralisée;32;Paracétamol;N02BE01
63248991;HEXICID, solution pour application locale;Actif;1;18/11/2016;;;Procédure nationale;1;Chlorhexidine en association;D08AC52
63251140;BIMATOPROST/TIMOLOL EG 0,3 mg/mL + 5 mg/mL, collyre en solution;Actif;1;20/09/2017;;;Procédure décentralisée;32;Timolol en association;S01ED51
63251820;LEGALON 70 mg, comprimé enrobé;Actif;1;11/09/1989;15/11/1977;;Procédure nationale;1;Silymarine;A05BA03
63252648;INNOHEP 18 000 UI anti-Xa/0,9 ml, solution injectable en seringue préremplie;Actif;1;13/10/1995;;;Procédure nationale;1;Tinzaparine;B01AB10
63255320;LETROZOLE ZYDUS 2,5 mg, comprimé pelliculé;Actif;1;13/10/2009;;;Procédure nationale;1;Létrozole;L02BG04
63256529;IRBESARTAN HYDROCHLOROTHIAZIDE ZENTIVA 300 mg/12,5 mg, comprimé pelliculé;Actif;1;19/01/2007;;;Procédure centralisée;20;Irbésartan et diurétiques;C09DA04
63257093;OTEZLA 30 mg, comprimé pelliculé;Actif;1;15/01/2015;;;Procédure centralisée;20;Aprémilast;L04AA32
63258786;SELENIUM OLIGOSOL 100 microgrammes/2 ml, solution buvable en ampoule;Actif;1;03/04/1996;;;Procédure nationale;1;AUTRES PRODUITS THÉRAPEUTIQUES;V03AX
63259799;NITISINONE MDK 10 mg, gélule;Actif;1;24/08/2017;;;Procédure centralisée;20;Nitisinone;A16AX04
63262521;SOLUTION INJECTABLE D'OLIGO-ELEMENTS AGUETTANT ENFANTS ET NOURRISSONS, solution injectable pour perfusion en flacon;Actif;1;07/11/1988;;;Procédure nationale;1;AUTRES ADDITIFS POUR SOLUTIONS INTRAVEINEUSES;B05XX
63263986;INONGAN, crème;Actif;1;12/08/1996;07/03/1953;;Procédure nationale;1;PRÉPARATIONS AVEC DES DÉRIVES DE L'ACIDE SALICYLIQUE;M02AC
63264159;TRANSULOSE 1,75 g/2,15 g/1,07 g pour 5 g, pâte orale en sachet;Archivé;3;15/06/2012;;30/04/2022;Procédure nationale;1;Lactulose en association;A06AD61
63264287;HELIXATE NEXGEN 1000 UI, poudre et solvant pour solution injectable;Archivé;3;04/08/2000;;16/12/2019;Procédure centralisée;20;Facteur VIII de coagulation;B02BD02
63264636;DAFALGAN 1000 mg, comprimé effervescent;Actif;1;17/12/1999;;;Procédure nationale;1;Paracétamol;N02BE01
63264650;GLIBENCLAMIDE ARROW 5 mg, comprimé sécable;Actif;1;10/11/2008;;;Procédure nationale;1;Glibenclamide;A10BB01
63266758;SALBUTAMOL RENAUDIN 5 mg/5 ml, solution injectable;Actif;1;30/11/2006;;;Procédure nationale;1;Salbutamol;R03CC02
63268887;RIVASTIGMINE ARROW 1,5 mg, gélule;Actif;1;03/09/2013;;;Procédure décentralisée;32;Rivastigmine;N06DA03
63269291;AZITHROMYCINE EG 250 mg, comprimé pelliculé;Actif;1;28/03/2007;;;Procédure nationale;1;Azithromycine;J01FA10
63269327;FLOLAN 1,5 mg, poudre et solvant pour solution pour perfusion;Archivé;3;06/03/1998;;07/09/2020;Procédure de reconnaissance mutuelle;21;Epoprosténol;B01AC09
63270308;RUBOZINC 15 mg, gélule;Actif;1;11/04/1988;;;Procédure nationale;1;AUTRES PREPARATIONS ANTI-ACNEIQUES A USAGE SYSTEMIQUE;D10BX
63270518;LIPPIZA 4 mg, comprimé pelliculé;Actif;1;22/10/2010;;;Procédure décentralisée;32;Pitavastatine;C10AA08
63271239;DROSERA COMPLEXE N°64, solution buvable en gouttes;Actif;1;19/06/2017;12/05/1969;;Procédure nationale;1;AUTRES PRODUITS THÉRAPEUTIQUES;V03AX
63271335;GINKGO BIOGARAN 40 mg, comprimé pelliculé;Actif;1;03/08/2011;;;Procédure nationale;1;AUTRES VASODILATATEURS PERIPHERIQUES;C04AX
63272113;DEXPANTHENOL CRISTERS 5 %, pommade;Actif;1;09/10/2015;;;Procédure nationale;1;Dexpanthénol;D03AX03
63272202;FRAGMINE 2 500 U.I. anti Xa/0,2 ml, solution injectable en seringue pré-remplie;Actif;1;04/12/1987;;;Procédure nationale;1;Daltéparine;B01AB04
63273126;CICLOPIROX OLAMINE ARROW 1%, crème;Actif;1;02/12/2021;;;Procédure nationale;1;Ciclopirox;D01AE14
63274491;INDAPAMIDE TEVA SANTE LP 1,5 mg, comprimé pelliculé à libération prolongée;Actif;1;08/06/2010;;;Procédure décentralisée;32;Indapamide;C03BA11
63274566;TERBUTALINE VIATRIS 5 mg/2 ml, solution pour inhalation par nébuliseur en récipient unidose;Actif;1;13/02/2013;;;Procédure nationale;1;Terbutaline;R03AC03
63274623;VASTEN 10 mg, comprimé sécable;Actif;1;10/08/1989;;;Procédure nationale;1;Pravastatine;C10AA03
63274872;FLUOGEL 2000 mg, gel dentaire;Actif;1;04/06/1996;01/04/1975;;Procédure nationale;1;Associations (médicaments prophylactiques anticaries);A01AA30
63274908;EVRENZO 100 mg, comprimé pelliculé;Actif;1;18/08/2021;;;Procédure centralisée;20;Roxadustat;B03XA05
63275675;CLOPIDOGREL SUN 75 mg, comprimé pelliculé;Actif;1;21/10/2011;;;Procédure nationale;1;Clopidogrel;B01AC04
63276510;LOPERAMIDE ZYDUS 2 mg, gélule;Actif;1;04/01/2001;;;Procédure nationale;1;Lopéramide;A07DA03
63276706;BISOPROLOL QUIVER LAB 2,5 mg, comprimé pelliculé sécable;Actif;1;02/02/2017;;;Procédure nationale;1;Bisoprolol;C07AB07
63276866;PERINDOPRIL ARROW 8 mg, comprimé;Archivé;3;27/05/2008;;02/03/2021;Procédure décentralisée;32;Périndopril;C09AA04
63278098;ALLOPURINOL SUN 100 mg, comprimé;Actif;1;25/11/1997;;;Procédure nationale;1;Allopurinol;M04AA01
63278319;ACIDE ALENDRONIQUE/VITAMINE D3 ARROW 70 mg/2 800 UI, comprimé;Actif;1;04/07/2017;;;Procédure décentralisée;32;Acide alendronique et colécalciférol;M05BB03
63280081;VENACLAR 600 mg, comprimé pelliculé;Actif;1;16/02/2001;;;Procédure nationale;1;Diosmine;C05CA03
63280448;VYXEOS 44 mg/100 mg, poudre pour solution à diluer pour perfusion;Actif;1;23/08/2018;;;Procédure centralisée;20;Cytarabine et daunorubicine;L01XY01
63280786;PANTOPRAZOLE REIG JOFRE 40 mg, poudre pour solution injectable (IV);Actif;1;29/03/2012;;;Procédure décentralisée;32;Pantoprazole;A02BC02
63281105;IPRATROPIUM SANDOZ 0,25 mg/1 ml ENFANTS, solution pour inhalation par nébuliseur en récipient unidose;Actif;1;22/08/2014;;;Procédure nationale;1;Bromure d'ipratropium;R03BB01
63281774;ACIDE ALENDRONIQUE BIOGARAN 70 mg, comprimé;Actif;1;08/02/2006;;;Procédure décentralisée;32;Acide alendronique;M05BA04
63281870;PYRIDOSTIGMINE PHARMACIE CENTRALE DES ARMEES 30 mg, comprimé;Actif;1;29/01/2008;;;Procédure nationale;1;Pyridostigmine;N07AA02
63283095;ZYVOXID 2 mg/ml, solution pour perfusion;Actif;1;31/08/2001;;;Procédure de reconnaissance mutuelle;21;Linézolide;J01XX08
63283572;DILTIAZEM VIATRIS L.P. 120 mg, gélule à libération prolongée;Actif;1;09/02/1996;;;Procédure nationale;1;Diltiazem;C08DB01
63283736;EUPHON, sirop;Actif;1;11/02/1994;;;Procédure nationale;1;Associations (alcaloïdes de l'opium et dérivés);R05DA20
63284005;MEBEVERINE ZENTIVA 100 mg, gélule;Actif;1;07/04/1995;24/05/1976;;Procédure nationale;1;Mébévérine;A03AA04
63286561;EPLERENONE ARROW 50 mg, comprimé pelliculé;Actif;1;01/07/2015;;;Procédure de reconnaissance mutuelle;21;Eplérénone;C03DA04
63286593;OFLOXACINE CRISTERS 200 mg, comprimé pelliculé sécable;Actif;1;31/08/2006;;;Procédure nationale;1;Ofloxacine;J01MA01
63286611;ALYOSTAL VENIN D'ABEILLE APIS MELLIFERA 110 microgrammes, poudre et solvant pour solution injectable;Actif;1;29/06/1990;;;Procédure nationale;1;Insectes;V01AA07
63288007;SERTRALINE PFIZER 25 mg, gélule;Actif;1;27/11/2000;;;Procédure nationale;1;Sertraline;N06AB06
63288046;DEBRICALM 100 mg, comprimé pelliculé;Actif;1;21/12/1988;;;Procédure nationale;1;Trimébutine;A03AA05
63288174;ELAPRASE 2 mg/ml, solution à diluer pour perfusion;Actif;1;08/01/2007;;;Procédure centralisée;20;Idursulfase;A16AB09
63290816;RIVASTIGMINE ZENTIVA 4,6 mg/24 heures, dispositif transdermique;Actif;1;20/06/2014;;;Procédure décentralisée;32;Rivastigmine;N06DA03
63293417;MIMPARA 5 mg, granulés en gélule;Actif;1;28/08/2017;;;Procédure centralisée;20;Cinacalcet;H05BX01
63294049;SPEDRA 50 mg, comprimé;Actif;1;21/06/2013;;;Procédure centralisée;20;Avanafil;G04BE10
63294768;MACROGOL 4000 ZENTIVA 4 g, poudre pour solution buvable en sachet;Actif;1;04/10/2021;;;Procédure nationale;1;Macrogol;A06AD15
63295400;BECONASE 50 microgrammes, suspension pour pulvérisation nasale en flacon pulvérisateur;Actif;1;27/01/1987;;;Procédure nationale;1;Béclométasone;R01AD01
63295699;DUTASTERIDE ARROW 0,5 mg, capsule molle;Actif;1;30/01/2017;;;Procédure décentralisée;32;Dutastéride;G04CB02
63297052;LEVODOPA/CARBIDOPA/ENTACAPONE EG 125 mg/31,25 mg/200 mg, comprimé pelliculé;Actif;1;01/07/2015;;;Procédure décentralisée;32;Lévodopa, inhibiteur de la décarboxylase et inhibiteur de la COMT;N04BA03
63297419;INHIXA 6 000 UI (60 mg) dans 0,6 ml, solution injectable en seringue préremplie;Actif;1;15/09/2016;;;Procédure centralisée;20;Enoxaparine;B01AB05
63299690;ACICLOVIR ARROW GENERIQUES 200 mg, comprimé;Actif;1;12/03/2019;;;Procédure décentralisée;32;Aciclovir;J05AB01
63301248;MENJUGATE 10 microgrammes, suspension injectable en seringue préremplie. Vaccin conjugué méningococcique groupe C;Actif;1;29/05/2015;;;Procédure décentralisée;32;Méningocoque C, antigène polysaccharidique purifié conjugué;J07AH07
63302229;LENALIDOMIDE TEVA 5 mg, gélule;Actif;1;09/08/2018;;;Procédure décentralisée;32;Lénalidomide;L04AX04
63302898;CARVECORAL 25 mg/7,5 mg, comprimé pelliculé;Actif;1;17/07/2017;;;Procédure décentralisée;32;Carvédilol et ivabradine;C07FX06
63303231;CITALOPRAM EVOLUGEN 20 mg, comprimé pelliculé sécable;Actif;1;28/06/2010;;;Procédure nationale;1;Citalopram;N06AB04
63303256;SIMVASTATINE MYLAN PHARMA 20 mg, comprimé pelliculé sécable;Actif;1;29/03/2021;;;Procédure décentralisée;32;Simvastatine;C10AA01
63303758;REPAGLINIDE RANBAXY 1 mg, comprimé;Actif;1;28/12/2010;;;Procédure nationale;1;Répaglinide;A10BX02
63303822;AMLODIPINE/VALSARTAN EG LABO 10 mg/160 mg, comprimé pelliculé;Actif;1;13/05/2019;;;Procédure nationale;1;Valsartan et amlodipine;C09DB01
63305905;BUSPIRONE SANDOZ 10 mg, comprimé sécable;Actif;1;06/01/1999;;;Procédure nationale;1;Buspirone;N05BE01
63306786;CYPROTERONE ZENTIVA 50 mg, comprimé;Actif;1;19/05/2006;;;Procédure nationale;1;Cyprotérone;G03HA01
63307653;ESCITALOPRAM VIATRIS 15 mg, comprimé pelliculé sécable;Actif;1;22/11/2016;;;Procédure décentralisée;32;Escitalopram;N06AB10
63307856;DOXYPALU 100 mg, comprimé;Actif;1;10/01/2000;;;Procédure nationale;1;AUTRES ANTIPALUDIQUES;P01BX
63308221;NEURONTIN 300 mg, gélule;Actif;1;20/03/2014;;;Autorisation d'importation parallèle;31;Gabapentine;N02BF01
63308730;TENOFOVIR DISOPROXIL MYLAN 245 mg, comprimé pelliculé;Actif;1;08/12/2016;;;Procédure centralisée;20;Ténofovir disoproxil;J05AF07
63308748;VISANNE 2 mg, comprimé;Actif;1;28/01/2010;;;Procédure décentralisée;32;Diénogest;G03DB08
63309558;OXYBUTYNINE BIOGARAN 5 mg, comprimé sécable;Actif;1;28/05/2002;;;Procédure nationale;1;Oxybutynine;G04BD04
63309743;CEFIXIME BIOGARAN 200 mg, comprimé pelliculé;Actif;1;22/06/2007;;;Procédure nationale;1;Céfixime;J01DD08
63312554;VIZILATAN 50 microgrammes/mL, collyre en solution;Actif;1;18/06/2018;;;Procédure décentralisée;32;Latanoprost;S01EE01
63312942;CHOLECALCIFEROL ZENTIVA 100 000 UI, solution buvable en ampoule;Actif;1;08/08/2018;;;Procédure nationale;1;Colécalciférol;A11CC05
63313994;VINORELBINE SANDOZ 30 mg, capsule molle;Actif;1;02/04/2019;;;Procédure décentralisée;32;Vinorelbine;L01CA04
63314092;ELOCTA 4000 UI, poudre et solvant pour solution injectable;Actif;1;07/12/2018;;;Procédure centralisée;20;Facteur VIII de coagulation;B02BD02
63314886;CARBOCISTEINE BIOGARAN CONSEIL 5 POUR CENT SANS SUCRE, solution buvable en flacon édulcorée à la saccharine sodique;Actif;1;04/02/1997;;;Procédure nationale;1;Carbocistéine;R05CB03
63316225;ORPHACOL 50 mg, gélule;Actif;1;12/09/2013;;;Procédure centralisée;20;Acide cholique;A05AA03
63316766;DICLOFENAC BIOGARAN 1 %, gel;Actif;1;23/11/2007;;;Procédure nationale;1;Diclofénac;M02AA15
63317213;LORATADINE VIATRIS CONSEIL 10 mg, comprimé;Actif;1;03/04/2008;;;Procédure nationale;1;Loratadine;R06AX13
63318030;GLICLAZIDE SERVIER 60 mg, comprimé sécable à libération modifiée;Actif;1;08/01/2010;;;Procédure décentralisée;32;Gliclazide;A10BB09
63318475;CYTARABINE ACCORD 100 mg/ml, solution injectable ou pour perfusion;Actif;1;22/07/2013;;;Procédure de reconnaissance mutuelle;21;Cytarabine;L01BC01
63319709;EPLERENONE ACCORD 50 mg, comprimé pelliculé;Actif;1;14/09/2017;;;Procédure décentralisée;32;Eplérénone;C03DA04
63320540;OXYGENE MEDICINAL LIQUIDE SOL FRANCE, gaz pour inhalation pour évaporateur fixe;Actif;1;13/02/1998;;;Procédure nationale;1;Oxygène;V03AN01
63320939;VICKS EXPECTORANT GUAIFENESINE 1,33 % ADULTES MIEL, sirop;Actif;1;02/02/1999;;;Procédure nationale;1;Guaïfénésine;R05CA03
63321667;PERINDOPRIL/AMLODIPINE ZENTIVA 8 mg/10 mg, comprimé;Actif;1;27/02/2018;;;Procédure décentralisée;32;Périndopril et amlodipine;C09BB04
63322018;FOSFOMYCINE PANPHARMA 4 g, poudre pour solution injectable;Actif;1;26/03/2004;;;Procédure nationale;1;Fosfomycine;J01XX01
63322961;SKUDEXUM 75 mg/25 mg, granulés pour solution buvable en sachet;Actif;1;31/05/2018;;;Procédure décentralisée;32;Tramadol et dexkétoprofène;N02AJ14
63324300;BIPRETERAX 10 mg/2,5 mg, comprimé pelliculé;Archivé;3;02/06/2016;;14/06/2021;Autorisation d'importation parallèle;31;Perindopril et diurétiques;C09BA04
63324453;CISATRACURIUM ACCORD 2 mg/ml, solution injectable/pour perfusion;Actif;1;27/01/2016;;;Procédure décentralisée;32;Cisatracurium;M03AC11
63324624;TADALAFIL BIOGARAN 10 mg, comprimé pelliculé;Actif;1;17/07/2017;;;Procédure décentralisée;32;Tadalafil;G04BE08
63326881;VENLAFAXINE ARROW GENERIQUES LP 37,5 mg, gélule à libération prolongée;Actif;1;16/11/2017;;;Procédure décentralisée;32;Venlafaxine;N06AX16
63327481;HUMEX RHUME DES FOINS A LA BECLOMETASONE 50 microgrammes/dose, suspension pour pulvérisation nasale en flacon;Actif;1;28/04/1997;;;Procédure nationale;1;Béclométasone;R01AD01
63327759;AMOXICILLINE/ACIDE CLAVULANIQUE SANDOZ 2 g/200 mg, poudre pour solution pour perfusion;Actif;1;24/11/2006;;;Procédure nationale;1;Amoxicilline et inhibiteur de bêtalactamases;J01CR02
63329030;FIRMAGON 80 mg, poudre et solvant pour solution injectable;Actif;1;17/02/2009;;;Procédure centralisée;20;Dégarelix;L02BX02
63329735;NICOTINELL MENTHE FRAICHEUR 2 mg SANS SUCRE, gomme à mâcher médicamenteuse;Actif;1;16/12/2003;;;Procédure de reconnaissance mutuelle;21;Nicotine;N07BA01
63330335;JORVEZA 0,5 mg, comprimé orodispersible;Actif;1;20/05/2020;;;Procédure centralisée;20;Budésonide;A07EA06
63331572;VITASCORBOL 1 g, comprimé effervescent;Actif;1;26/12/1989;;;Procédure nationale;1;Ascorbique acide (vitamine C);A11GA01
63332717;CLARADOL 500 mg CAFEINE, comprimé;Actif;1;18/03/1987;;;Procédure nationale;1;Paracétamol en association sauf aux psycholeptiques;N02BE51
63333712;FER AP-HP 0,5 mg NOUVEAU-NE, gélule;Actif;1;08/07/2005;;;Procédure nationale;1;Sulfate ferreux;B03AA07
63333858;DOMPERIDONE BIOGARAN 10 mg, comprimé orodispersible;Actif;1;07/11/2007;;;Procédure nationale;1;Dompéridone;A03FA03
63335649;DEXPANTHENOL SANDOZ CONSEIL 5 %, pommade;Archivé;3;12/09/2014;;14/10/2021;Procédure nationale;1;Dexpanthénol;D03AX03
63335706;NETDOSE 12 mg/18 mg/ml, solution pour lavage ophtalmique en récipient unidose;Archivé;3;08/08/2011;;12/07/2020;Procédure nationale;1;AUTRES ANTI-INFECTIEUX;S01AX
