Code_CIS;Code_CIP13;Code_CIP7;Nom_Presentation
67185182;3400938730715;3873071;plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 96 pastille(s)
67185182;3400938730135;3873013;plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 36 pastille(s)
67185182;3400938729993;3872999;plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 12 pastille(s)
67185086;3400930198353;;plaquette(s) aluminium de 60 comprimé(s) (6x10)
67184116;3400932226757;3222675;plaquette(s) thermoformée(s) PVC-Aluminium de 15 comprimé(s)
67184059;3400939971179;3997117;plaquette(s) aluminium de 270 comprimé(s)
67184059;3400939970929;3997092;plaquette(s) aluminium de 90 comprimé(s)
67183929;3400927947834;2794783;1 tube(s) aluminium de 100 g
67183929;3400927947773;2794777;1 tube(s) aluminium de 30 g
67183480;3400935024176;3502417;plaquette(s) thermoformée(s) PVC-Aluminium de 10 comprimé(s)
67183046;3400926959340;2695934;plaquette(s) thermoformée(s) aluminium polyamide PVC de 90 comprimé(s)
67183046;3400926958978;2695897;plaquette(s) thermoformée(s) aluminium polyamide PVC de 30 comprimé(s)
67182791;3400922472362;2247236;1 flacon(s) copolymère de cyclooléfines (COC) de 100 ml
67182371;3400949890835;4989083;plaquette(s) PVC-Aluminium de 28 comprimé(s)
67182371;3400949890774;4989077;plaquette(s) PVC-Aluminium de 14 comprimé(s)
67181796;3400938554755;3855475;10 poche(s) polypropylène SIS : styrène-isoprène-styrène styrène éthylène butadiène suremballée(s)/surpochée(s) de 1000 ml
67181796;3400938551792;3855179;20 poche(s) polypropylène SIS : styrène-isoprène-styrène styrène éthylène butadiène suremballée(s)/surpochée(s) de 500 ml
67181796;3400938377385;3837738;10 flacon(s) polyéthylène de 1000 ml
67181796;3400938377095;3837709;10 flacon(s) polyéthylène de 500 ml
67181796;3400936750463;3675046;1 poche(s) polypropylène SIS : styrène-isoprène-styrène styrène éthylène butadiène suremballée(s)/surpochée(s) de 1000 ml
67181796;3400936750234;3675023;1 poche(s) polypropylène SIS : styrène-isoprène-styrène styrène éthylène butadiène suremballée(s)/surpochée(s) de 500 ml
67181376;3400927805455;2780545;plaquette(s) PVC polyéthylène PVDC aluminium de 60 comprimé(s)
67180783;3400930132906;;1 flacon(s) polypropylène de 30 gélule(s)
67180242;3400930210758;;plaquette(s) thermoformée(s) aluminium de 90 dose(s) + 3 inhalateurs (conditionnement multiple)
67180242;3400930125205;;plaquette(s) thermoformée(s) aluminium de 30 dose(s) + 1 inhalateur
67180032;3400930220375;;1 flacon(s) polytéréphtalate (PET) brun de 300 ml avec gobelet(s) doseur(s) polypropylène
67178992;3400955079026;;1 flacon(s) en verre de 15 ml
67177933;3400938127676;3812767;plaquette(s) PVC opaque aluminium de 30 comprimé(s) avec sécurité enfant
67177709;3400931489962;3148996;plaquette(s) PVC-Aluminium de 30 comprimé(s)
67177673;3400957419424;5741942;5 flacon(s) en verre
67175964;3400930068571;;plaquette(s) PVC PVDC aluminium de 14 gélule(s)
67175398;3400930126356;;2 tube(s) polypropylène de 18 comprimé(s)
67175074;3400930082508;;plaquette(s) PVC polyéthylène PVDC aluminium de 90 comprimé(s)
67174823;3400934916885;3491688;30 sachet(s) papier polyéthylène aluminium de 10 g
67174823;3400934055942;3405594;10 sachet(s) papier polyéthylène aluminium de 10 g
67174289;3400930165119;;30 récipients unidoses en polyéthylène basse densité (PEBD)  de 1 mL conditionnés en sachets de 5 récipients unidoses
67174271;3400922275123;2227512;plaquette(s) PVC-Aluminium de 60 comprimé(s)
67173874;3400955666110;5566611;1 flacon(s) en verre de 500 mg - 1 flacon(s) en verre de 10 ml
67173618;3400958385063;5838506;12 poche(s) Biofine poly(propylène-co-éthylène) de 500 ml
67173618;3400958384981;5838498;10 poche(s) Biofine poly(propylène-co-éthylène) de 250 ml
67173618;3400958384813;5838481;10 poche(s) Biofine poly(propylène-co-éthylène) de 100 ml
67173618;3400955300854;5530085;1 flacon(s) en verre de 250 ml
67173618;3400955300793;5530079;1 flacon(s) en verre de 100 ml
67173618;3400931193807;3119380;1 flacon(s) en verre de 500 ml
67172690;3400936350298;3635029;1 plaquette(s) PVC-Aluminium de 28 comprimé(s)
67170230;3400930241684;;1 flacon(s) polyéthylène haute densité (PEHD) avec fermeture de sécurité enfant de 120 gélule(s)
67169534;3400949376148;4937614;plaquette(s) thermoformée(s) aluminium de 90 comprimé(s)
67169534;3400949375547;4937554;plaquette(s) thermoformée(s) aluminium de 30 comprimé(s)
67169242;3400935023926;3502392;plaquette(s) polyamide aluminium PVC-Aluminium de 90 comprimé(s)
67169242;3400935023865;3502386;plaquette(s) polyamide aluminium PVC-Aluminium de 30 comprimé(s)
67167437;3400930227190;;plaquette(s) PVC PVDC aluminium de 28 comprimé(s)
67167309;3400930042625;;30 plaquette(s) OPA : polyamide orienté aluminium PVC de 1 gélule(s)
67167017;3400933972516;3397251;10 seringue(s) préremplie(s) en verre de 0,5 ml avec aiguille(s) et dispositif de sécurité
67167017;3400933972394;3397239;2 seringue(s) préremplie(s) en verre de 0,5 ml avec aiguille(s) et dispositif de sécurité
67165233;3400955014751;;flacon(s) polyéthylène haute densité (PEHD) de 80 comprimé(s)
67165233;3400938198294;3819829;plaquette(s) thermoformée(s) PVC-Aluminium de 8 comprimé(s)
67165233;3400930040669;;flacon(s) polyéthylène haute densité (PEHD) de 8 comprimé(s)
67164971;3400949696086;4969608;plaquette(s) aluminium PVC PVDC de 30 gélule(s)
67164882;3400936564978;3656497;10 seringue(s) préremplie(s) en verre de 0,4 ml avec aiguille(s)
67164882;3400936564749;3656474;2 seringue(s) préremplie(s) en verre de 0,4 ml avec aiguille(s)
67164569;3400936130685;3613068;plaquette(s) PVC PVDC aluminium de 30 comprimé(s)
67164569;3400936130517;3613051;plaquette(s) PVC PVDC aluminium de 15 comprimé(s)
67164569;3400936130456;3613045;plaquette(s) PVC PVDC aluminium de 5 comprimé(s)
67163702;3400949491032;4949103;plaquette(s) thermoformée(s) PVC-Aluminium de 90 gélule(s)
67163702;3400949490899;4949089;plaquette(s) thermoformée(s) PVC-Aluminium de 30 gélule(s)
67162792;3400930093726;;plaquette(s) PVC PVDC aluminium de 28 comprimé(s)
67162059;3400932674657;3267465;1 flacon(s) de poudre en verre de 500 mg - 1 ampoule(s) de solvant en verre de 5 ml
67160962;3400938435610;3843561;plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 30 comprimé(s)
67160962;3400935985354;3598535;plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 90 comprimé(s)
67160229;3400930163009;;plaquette(s) thermoformée(s) polychlortrifluoroéthylène polyéthylène PVC aluminium de 56 comprimé(s)
67160229;3400930157732;;plaquettes thermoformées polychlortrifluoroéthylène polyéthylène PVC aluminium de 14 comprimés
67159166;3400930187241;;7 ampoule(s) en verre de 1 ml
67157336;3400930150566;;plaquette(s) PVC PVDC aluminium de 90 comprimé(s)
67157336;3400930150559;;plaquette(s) PVC PVDC aluminium de 30 comprimé(s)
67156800;3400930239230;;plaquette(s) PVC PVDC aluminium de 30 comprimé(s)
67154532;3400930186947;;plaquette(s) thermoformée(s) aluminium PVC de 8 gélule(s)
67154354;3400936022027;3602202;plaquette(s) thermoformée(s) PVC-aluminium de 60  comprimé(s)
67154354;3400936015104;3601510;plaquette(s) thermoformée(s) PVC-aluminium de 30  comprimé(s)
67154226;3400930160503;;plaquette(s) OPA : polyamide orienté aluminium PVC-Aluminium de 28 comprimé(s)
67154226;3400930160480;;plaquette(s) OPA : polyamide orienté aluminium PVC-Aluminium de 7 comprimé(s)
67154087;3400949003754;;plaquette(s) PVC PVDC aluminium de 30 comprimé(s)
67153708;3400955648659;5564865;10 flacon(s) en verre
67153334;3400934338342;3433834;2 ampoule(s) en verre de 0,1 ml avec embout nasal polypropylène
67151899;3400931949152;3194915;plaquette(s) thermoformée(s) PVC-Aluminium de 12  comprimé(s)
67148878;3400938197464;3819746;plaquette(s) thermoformée(s) PVC-Aluminium de 7 comprimé(s)
67148682;3400939701820;3970182;30 sachet(s)-dose(s) papier aluminium polyéthylène
67147922;3400934780448;3478044;1 flacon(s) unidose(s) en verre de 10 ml
67146044;3400937993579;3799357;plaquette(s) PVC-Aluminium de 28 comprimé(s)
67145743;3400937714136;3771413;plaquette(s) PVC-Aluminium de 28 comprimé(s)
67144513;3400939104584;3910458;plaquette(s) polyamide PVC aluminium avec fermeture de sécurité enfant de 30 comprimé(s)
67144513;3400939104416;3910441;plaquette(s) polyamide PVC aluminium avec fermeture de sécurité enfant de 10 comprimé(s)
67144004;3400934610554;3461055;4 sachet(s) P-A-M-éthylène (SURLYN) aluminium polyéthylène papier de 1 dispositif(s)
67143895;3400935931016;3593101;1 tube(s) polyéthylène de 10  g
67143532;3400956030224;5603022;plaquette(s) polyamide aluminium PVC-Aluminium de 50 comprimé(s)
67143532;3400937199216;3719921;plaquette(s) polyamide aluminium PVC-Aluminium de 90 comprimé(s)
67143532;3400934306754;3430675;plaquette(s) polyamide aluminium PVC-Aluminium de 28 comprimé(s)
67143411;3400937124454;3712445;plaquette(s) PVC-Aluminium de 90 comprimé(s)
67143411;3400937124393;3712439;plaquette(s) PVC-Aluminium de 30 comprimé(s)
67141200;3400930142417;;20 récipient(s) unidose(s) polyéthylène basse densité (PEBD) de 1 ml
67140828;3400930074923;;plaquette(s) PVC PVDC aluminium de 12 comprimé(s)
67140810;3400932111282;3211128;1 flacon(s) en verre de 60 ml après reconstitution avec fermeture de sécurité enfant avec cuillère-mesure polystyrène
67140059;3400937382786;3738278;plaquette(s) thermoformée(s) PVC-Aluminium de 90 gélule(s)
67140059;3400933499730;3349973;plaquette(s) thermoformée(s) PVC-aluminium de 30  gélule(s)
67139772;3400939658964;3965896;2 tube(s) polypropylène
67139288;3400937995412;3799541;plaquette(s) PVC aluminium de 90 comprimé(s)
67139288;3400937995290;3799529;plaquette(s) PVC aluminium de 30 comprimé(s)
67139288;3400937848701;3784870;plaquette(s) PVC aluminium de 28 comprimé(s)
67138300;3400930176740;;Conditionnement multiple (3 x 2,5 ml) : 3 boîtes de 1 flacon multidose  en polypropylène de 2,5 ml avec système de pompe
67138300;3400930093405;;1 flacon multidose en polypropylène de 2,5 ml avec système de pompe
67136790;3400934694240;3469424;2 poches bicompartimentées - petit compartiment polytéréphtalate polyamide polyoléfine de 250 ml - grand compartiment polytéréphtalate polyamide polyoléfine de 4750 ml équipées d’un connecteur HF, d’un connecteur luer-lock et d’un port d’injection
67136662;3400935971166;3597116;plaquette(s) PVC-Aluminium de 24 comprimé(s)
67136662;3400935970916;3597091;plaquette(s) PVC-Aluminium de 12 comprimé(s)
67136573;3400937596947;3759694;3 plaquette(s) thermoformée(s) PVC-Aluminium de 21 comprimé(s)
67136573;3400937596886;3759688;1 plaquette(s) thermoformée(s) PVC-Aluminium de 21 comprimé(s)
67136370;3400935157850;3515785;3 plaquette(s) thermoformée(s) PVC-Aluminium de 24 comprimés jaunes et de 4 comprimés blancs
67136370;3400935157799;3515779;1 plaquette(s) thermoformée(s) PVC-Aluminium de 24 comprimés jaunes et de 4 comprimés blancs
67134227;3400935996121;3599612;4 seringue(s) préremplie(s) en verre de 0,5  ml avec aiguille(s)
67134227;3400935996060;3599606;1 seringue(s) préremplie(s) en verre de 0,5  ml avec aiguille(s)
67133883;3400936200456;3620045;1 flacon(s) polyéthylène haute densité (PEHD) de 112  comprimé(s) avec fermeture de sécurité enfant polypropylène
67133883;3400936159143;3615914;1 flacon(s) polyéthylène haute densité (PEHD) de 168  comprimé(s) avec fermeture de sécurité enfant polypropylène
67133545;3400935400796;3540079;1 flacon(s) polytéréphtalate (PET) de 300 ml
67132888;3400956028214;5602821;1 flacon(s) polyéthylène de 100 capsule(s)
67132571;3400957852993;5785299;10 ampoule(s) en verre de 5 ml
67131754;3400935251862;3525186;1 flacon(s) en verre brun de 12 g avec cuillère-mesure polypropylène
67131583;3400955665229;5566522;plaquette(s) thermoformée(s) PVC-Aluminium de 100 gélule(s)
67131583;3400932492374;3249237;tube(s) polypropylène de 30 gélule(s)
67131252;3400930214282;;3 plaquette(s) PVC polychlortrifluoroéthylène aluminium de 7 gélule(s)
67130200;3400955946595;5594659;12 flacon(s) en verre de 500 ml
67130200;3400955946427;5594642;12 flacon(s) en verre de 250 ml
67129778;3400935309396;3530939;1 cartouche(s) en verre de 1,5 ml
67129301;3400930219904;;1 flacon(s) en verre brun de 3 ml avec seringue(s) avec adaptateur(s) pour flacon avec aiguille(s)
67128815;3400939595139;3959513;flacon(s) polyéthylène haute densité (PEHD) avec fermeture de sécurité enfant de 480 comprimé(s)
67128676;3400949028344;4902834;plaquette(s) thermoformée(s) polyamide PVC-Aluminium de 28 comprimé(s)
67128459;3400935374332;3537433;plaquette(s) PVC polyéthylène aluminium-ACLAR de 30 gélule(s)
67127720;3400958036668;5803666;1 flacon(s) en verre suremballée(s)/surpochée(s) de 40 ml
67127720;3400957592967;5759296;1 flacon(s) en verre suremballée(s)/surpochée(s) de 20 ml
67127720;3400957592738;5759273;1 flacon(s) en verre suremballée(s)/surpochée(s) de 10 ml
67127581;3400936416796;3641679;1 flacon(s) polyéthylène haute densité (PEHD) de 500 ml
67127581;3400936416628;3641662;1 flacon(s) polyéthylène haute densité (PEHD) de 250 ml
67126700;3400930205266;;56 comprimés sous 4 plaquettes (PVC/ACLAR/PVC) contenant 7 comprimés de 15 mg et 7 comprimés de 45 mg
67126682;3400957953522;5795352;10 flacon(s) polyéthylène basse densité (PEBD) de 100 ml
67126561;3400932675029;3267502;1 flacon(s) de poudre en verre de 500 mg - 1 ampoule(s) de solvant en verre de 2 ml
67126052;3400949000166;;1 pilulier(s) polypropylène de 30 comprimé(s)
67126052;3400949000159;;3 pilulier(s) polypropylène de 30 comprimé(s)
67125790;3400955585923;5558592;1 flacon(s) polypropylène de 500 ml
67124724;3400932268801;3226880;1 flacon(s) polyéthylène de 100 comprimé(s)
67124642;3400930191729;;3 flacon(s) compte-gouttes polyéthylène basse densité (PEBD) de 2,5 ml
67124642;3400930191712;;1 flacon(s) compte-gouttes polyéthylène basse densité (PEBD) de 2,5 ml
67124126;3400949291588;4929158;plaquette(s) PVC-Aluminium de 10 comprimé(s)
67124076;3400955033349;;1 flacon(s) en verre
67123316;3400930227268;;plaquettes OPA : polyamide orienté aluminium PVC-Aluminium prédécoupées unitaires de 60 gélules
67123316;3400930206331;;1 flacon(s) polyéthylène haute densité (PEHD) avec fermeture de sécurité enfant de 60 gélule(s)
67122869;3400937672740;3767274;1 cartouche(s) acrylonitrile butadiène styrène polypropylène de 60 dose(s)
67122869;3400937672689;3767268;1 cartouche(s) acrylonitrile butadiène styrène polypropylène de 60 dose(s) avec inhalateur(s)
67122698;3400930147276;;flacon(s) polyéthylène haute densité (PEHD) de 50 comprimé(s) avec fermeture de sécurité enfant
67122698;3400930038536;;plaquette(s) PVC aluminium de 50 comprimé(s)
67122310;3400938628319;3862831;6 seringue(s) préremplie(s) en verre de 0,6 ml
67122310;3400930012109;;6 seringue(s) préremplie(s) en verre de 0,6 ml avec dispositif(s) de sécurité de l'aiguille
67121653;3400938536546;3853654;plaquette(s) thermoformée(s) PVC PVDC aluminium de 10 comprimé(s)
67121475;3400955031925;;1 seringue (polypropylène) à double compartiment de 1 * 10 ml (5 ml + 5 ml) fermée par un capuchons avec un dispositif constitué de 2 pièces de raccordement et de 4 canules
67121475;3400955031918;;1 seringue (polypropylène) à double compartiment de 1 * 4 ml (2 ml + 2 ml) fermée par un capuchons avec un dispositif constitué de 2 pièces de raccordement et de 4 canules
67121475;3400955031901;;1 seringue (polypropylène) à double compartiment de 1 * 2 ml (1 ml + 1 ml) fermée par un capuchons avec un dispositif constitué de 2 pièces de raccordement et de 4 canules
67121475;3400955000921;;système à double seringues (polypropylène) 1 * 10 ml (5 ml + 5 ml) avec piston, clippées dans un double porte-seringue et munies de capuchons, avec un set de dispositifs d'application constitué de 2 pièces de raccordement et de 4 canules d'application ( a
67121475;3400955000914;;système à double seringues (polypropylène) 1 * 4 ml (2 ml + 2 ml) avec piston, clippées dans un double porte-seringue et munies de capuchons, avec un set de dispositifs d'application constitué de 2 pièces de raccordement et de 4 canules d'application ( ab
67121475;3400955000891;;système à double seringues (polypropylène) 1 * 2 ml (1 ml + 1 ml) avec piston, clippées dans un double porte-seringue et munies de capuchons, avec un set de dispositifs d'application constitué de 2 pièces de raccordement et de 4 canules d'application ( ab
67121308;3400930145524;;4 stylos préremplis en verre de 0,9 ml
67120494;3400938049282;3804928;plaquette(s) PVC PVDC aluminium de 90 comprimé(s)
67120494;3400938049053;3804905;plaquette(s) PVC PVDC aluminium de 30 comprimé(s)
67120341;3400930182086;;plaquette(s) PVC-Aluminium de 12 comprimé(s)
67119741;3400930024003;;5 sachet(s) polyester aluminium polyéthylène de 1 gélule(s)
67119691;3400956082612;5608261;plaquette(s) thermoformée(s) PVC aluminium de 100 gélule(s)
67119691;3400934507786;3450778;plaquette(s) thermoformée(s) PVC aluminium de 16 gélule(s)
