CodeUCD;CodeCIP;LibelleUCD;LibelleCIP;Laboratoire;Qte;CodeUCD13;CodeCIP13;Type autorisation 1;Type autorisation 2;Date de commercialisation;Date de suppression;Quantité conditionnement Primaire;Unité conditionnement primaire
9237264;5610045;PROPOFOL FRF 10MG/ML FL100ML;PROPOFOL FRF 10MG/ML FL100ML10;FRESENIUS KABI;10;3400892372648;3400956100453;AMM;AMM de générique;31/05/2002;27/05/2020;100;mL
9237270;5610016;PROPOFOL FRF 10MG/ML FL50ML;PROPOFOL FRF 10MG/ML FL50ML 10;FRESENIUS KABI;10;3400892372709;3400956100163;AMM;AMM de générique;31/05/2002;27/05/2020;50;mL
9237287;3000903;BEROCCA CPR PELL;BEROCCA CPR PELL BT60;BAYER HEALTHCAR;60;3400892372877;3400930009031;AMM;;24/10/2016;08/09/2020;;
9237287;3527794;BEROCCA CPR PELL;BEROCCA CPR PELL BT30;BAYER HEALTHCAR;30;3400892372877;3400935277947;AMM;;10/04/2002;08/09/2020;;
9237293;3578389;PROCUTA 10MG CAPS MOL;PROCUTA 10MG CAPS MOL BT30;EXPANSCIENCE;30;3400892372938;3400935783899;AMM;AMM de générique;14/06/2002;;;
9237301;3578366;PROCUTA 20MG CAPS MOL;PROCUTA 20MG CAPS MOL BT30;EXPANSCIENCE;30;3400892373010;3400935783660;AMM;AMM de générique;14/06/2002;;;
9237318;3578403;PROCUTA 5MG CAPS MOL;PROCUTA 5MG CAPS MOL BT30;EXPANSCIENCE;30;3400892373188;3400935784032;AMM;AMM de générique;14/06/2002;;;
9237347;3563494;DAIVONEX 50µG/G CR TB120G;DAIVONEX 50µG/G CR TB120G;LEO PHARMA FRAN;1;3400892373478;3400935634948;AMM;;03/07/2002;;120;g
9237353;3563488;DAIVONEX 50µG/G POM TB120G;DAIVONEX 50µG/G POM TB120G;LEO PHARMA FRAN;1;3400892373539;3400935634887;AMM;;02/07/2002;;120;g
9237376;3560550;JASMINE 0,03MG/3MG CPR;JASMINE 0,03MG/3MG CPR BT21X1;BAYER HEALTHCAR;21;3400892373768;3400935605504;AMM;;16/05/2002;;;
9237376;3560567;JASMINE 0,03MG/3MG CPR;JASMINE 0,03MG/3MG CPR BT21X3;BAYER HEALTHCAR;63;3400892373768;3400935605672;AMM;;16/05/2002;;;
9237413;3530974;PUREGON 300UI INJ C.0,36ML;PUREGON 300UI INJ C.0,36ML 1;ORGANON FRANCE;1;3400892374130;3400935309747;AMM européenne;;17/04/2002;;0.36;mL
9237442;3565027;ARNIGEL GEL TB45G;ARNIGEL GEL TB45G;BOIRON;1;3400892374420;3400935650276;AMM;;17/04/2002;27/10/2020;45;g
9237502;3583700;CELIPROLOL ZYD 200MG CPR;CELIPROLOL ZYD 200MG CPR BT28;ZYDUS FRANCE;28;3400892375021;3400935837004;AMM;AMM de générique;11/01/2005;;;
9237502;3712474;CELIPROLOL ZYD 200MG CPR;CELIPROLOL ZYD 200MG CPR BT90;ZYDUS FRANCE;90;3400892375021;3400937124744;AMM;AMM de générique;03/06/2008;;;
9237519;3583479;MIANSERINE ARW 10MG CPR;MIANSERINE ARW 10MG CPR BT30;ARROW GENERIQUE;30;3400892375199;3400935834799;AMM;AMM de générique;16/09/2002;;;
9237525;3583491;MIANSERINE ARW 30MG CPR;MIANSERINE ARW 30MG CPR BT30;ARROW GENERIQUE;30;3400892375250;3400935834911;AMM;AMM de générique;16/09/2002;;;
9237531;3583516;MIANSERINE ARW 60MG CPR;MIANSERINE ARW 60MG CPR BT14;ARROW GENERIQUE;14;3400892375311;3400935835161;AMM;AMM de générique;16/09/2002;;;
9237531;3583545;MIANSERINE ARW 60MG CPR;MIANSERINE ARW 60MG CPR BT30;ARROW GENERIQUE;30;3400892375311;3400935835451;AMM;AMM de générique;07/04/2011;;;
9237548;3012817;MIANSERINE BGA 10MG CPR;MIANSERINE BGA 10MG CPR FL30;BIOGARAN;30;3400892375489;3400930128176;AMM;AMM de générique;25/01/2019;;;
9237548;3586673;MIANSERINE BGA 10MG CPR;MIANSERINE BGA 10MG CPR BT30;BIOGARAN;30;3400892375489;3400935866738;AMM;AMM de générique;26/06/2003;;;
9237554;3012818;MIANSERINE BGA 30MG CPR;MIANSERINE BGA 30MG CPR FL30;BIOGARAN;30;3400892375540;3400930128183;AMM;AMM de générique;25/01/2019;;;
9237554;3586704;MIANSERINE BGA 30MG CPR;MIANSERINE BGA 30MG CPR BT30;BIOGARAN;30;3400892375540;3400935867049;AMM;AMM de générique;26/06/2003;;;
9237560;3012820;MIANSERINE BGA 60MG CPR;MIANSERINE BGA 60MG CPR FL14;BIOGARAN;14;3400892375601;3400930128206;AMM;AMM de générique;25/01/2019;;;
9237560;3586319;MIANSERINE BGA 60MG CPR;MIANSERINE BGA 60MG CPR BT14;BIOGARAN;14;3400892375601;3400935863195;AMM;AMM de générique;26/06/2003;;;
9237608;5625443;AZOTE PROTOXYDE LDH BOUT 15L;AZOTE PROTOXYDE LDH BOUT 15L;LINDE FRANCE;1;3400892376080;3400956254439;AMM;;14/02/2003;;15;L
9237614;5625420;AZOTE PROTOXYDE LDH BOUT 2L;AZOTE PROTOXYDE LDH BOUT 2L;LINDE FRANCE;1;3400892376141;3400956254200;AMM;;14/02/2003;24/06/2021;2;L
9237620;5625472;AZOTE PROTOXYDE LDH BOUT 450L;AZOTE PROTOXYDE LDH BOUT 450L;LINDE FRANCE;1;3400892376202;3400956254729;AMM;;14/02/2003;24/06/2021;450;L
9237637;5625466;AZOTE PROTOXYDE LDH BOUT 47L;AZOTE PROTOXYDE LDH BOUT 47L;LINDE FRANCE;1;3400892376370;3400956254668;AMM;;14/02/2003;;47;L
9237643;5625437;AZOTE PROTOXYDE LDH BOUT 5L;AZOTE PROTOXYDE LDH BOUT 5L;LINDE FRANCE;1;3400892376431;3400956254378;AMM;;14/02/2003;;5;L
9237666;5625578;AZOTE PROTOXYDE ALS BOUT 5L;AZOTE PROTOXYDE ALS BOUT 5L;AIR LIQ.SAN FRA;1;3400892376660;3400956255788;AMM;;10/02/2004;;5;L
9237695;3020646;MIDAZOLAM VIA 5MG/ML AMP1ML;MIDAZOLAM VIA 5MG/ML AMP1ML 10;VIATRIS SANTE;10;3400892376950;3400930206461;AMM;AMM de générique;17/02/2022;;1;mL
9237695;5627241;MIDAZOLAM VIA 5MG/ML AMP1ML;MIDAZOLAM VIA 5MG/ML AMP1ML 10;VIATRIS SANTE;10;3400892376950;3400956272419;AMM;AMM de générique;27/11/2002;;1;mL
9237703;3478601;SARGENOR 0,5G BUV AMP5ML;SARGENOR 0,5G BUV AMP5ML 40;VIATRIS MEDICAL;40;3400892377032;3400934786013;AMM;;17/04/2002;22/07/2020;5;mL
9237726;3444358;CHLORHEXIDINE GIH ALC FL250ML;CHLORHEXIDINE GIH ALC FL250ML;GILBERT;1;3400892377261;3400934443589;AMM;;20/08/2003;;250;mL
9237749;3592202;LUMIGAN 0,3MG/ML COLLY FL3ML;LUMIGAN 0,3MG/ML COLLY FL3ML 1;ABBVIE;1;3400892377490;3400935922021;AMM européenne;;18/04/2002;;3;mL
9237755;3575480;AMETYCINE 40MG IRR FL+SRG;AMETYCINE 40MG IRR FL+SRG 1;KYOWA KIRIN PHA;1;3400892377551;3400935754806;AMM;;23/08/2002;09/04/2021;50;mL
9237761;3542931;ALLERGOCOMOD COLLY FL10ML+POMP;ALLERGOCOMOD COLLY FL10ML+POMP;DELBERT;1;3400892377612;3400935429315;AMM;;18/12/2002;;10;mL
9237778;3581316;CURACNE 10MG CAPS MOL;CURACNE 10MG CAPS MOL BT30;PF MEDICAMENT;30;3400892377780;3400935813169;AMM;AMM de générique;29/04/2002;;;
9237784;3581368;CURACNE 20MG CAPS MOL;CURACNE 20MG CAPS MOL BT30;PF MEDICAMENT;30;3400892377841;3400935813688;AMM;AMM de générique;29/04/2002;;;
9237790;3581256;CURACNE 5MG CAPS MOL;CURACNE 5MG CAPS MOL BT30;PF MEDICAMENT;30;3400892377902;3400935812568;AMM;AMM de générique;29/04/2002;;;
9237815;3581753;PARACETAMOL ARW 500MG CPR;PARACETAMOL ARW 500MG CPR BT16;ARROW GENERIQUE;16;3400892378152;3400935817532;AMM;AMM de générique;23/05/2002;;;
9237821;3577007;PARACET/COD ARW400/20MG CPR;PARACET/COD ARW400/20MG CPR 16;ARROW GENERIQUE;16;3400892378213;3400935770073;AMM;AMM de générique;02/07/2002;16/11/2022;;
9237838;3530980;PUREGON 600UI INJ C.0,72ML;PUREGON 600UI INJ C.0,72ML 1;ORGANON FRANCE;1;3400892378381;3400935309808;AMM européenne;;29/04/2002;;0.72;mL
9237850;3585202;BICAVERA G1,5%C1,75 STS2L;BICAVERA G1,5%C1,75 STS2L 4;FRESENIUS M.CAF;4;3400892378503;3400935852021;AMM;;18/01/2012;;2000;mL
9237867;3585219;BICAVERA G1,5%C1,75 STS2,5L;BICAVERA G1,5%C1,75 STS2,5L 4;FRESENIUS M.CAF;4;3400892378671;3400935852199;AMM;;18/01/2012;;2500;mL
9237904;3585248;BICAVERA G2,3%C1,75 STS2L;BICAVERA G2,3%C1,75 STS2L 4;FRESENIUS M.CAF;4;3400892379043;3400935852489;AMM;;18/01/2012;;2000;mL
9237910;3585254;BICAVERA G2,3%C1,75 STS2,5L;BICAVERA G2,3%C1,75 STS2,5L 4;FRESENIUS M.CAF;4;3400892379104;3400935852540;AMM;;25/02/2013;;2500;mL
9237956;3585283;BICAVERA G4,25%C1,75 STS2L;BICAVERA G4,25%C1,75 STS2L 4;FRESENIUS M.CAF;4;3400892379562;3400935852830;AMM;;18/01/2012;;2000;mL
9237985;3583166;NALBUPHINE REN 20MG INJ A2ML;NALBUPHINE REN 20MG INJ A2ML10;RENAUDIN;10;3400892379852;3400935831668;AMM;AMM de générique;13/02/2003;;2;mL
9237991;3587508;HOMEOAFTYL CPR SUCER;HOMEOAFTYL CPR SUCER BT60;BOIRON;60;3400892379913;3400935875082;AMM;;24/04/2002;;;
9238016;3587514;HOMEOPTIC COLLY UNIDOS;HOMEOPTIC COLLY UNIDOS 10;BOIRON;10;3400892380162;3400935875143;AMM;;24/04/2002;;0.4;mL
9238051;3578610;RELPAX 20MG CPR;RELPAX 20MG CPR BT6;VIATRIS SANTE;6;3400892380513;3400935786104;AMM;;06/05/2002;;;
9238068;3578685;RELPAX 40MG CPR;RELPAX 40MG CPR BT6;VIATRIS SANTE;6;3400892380681;3400935786852;AMM;;06/05/2002;;;
9238068;3578691;RELPAX 40MG CPR;RELPAX 40MG CPR BT10;VIATRIS SANTE;10;3400892380681;3400935786913;AMM;;19/05/2004;;;
9238074;5636079;PROPOFOL LIPURO 1% INJ A20ML;PROPOFOL LIPURO 1% INJ A20ML 5;B.BRAUN MEDICAL;5;3400892380742;3400956360796;AMM;;21/10/2002;;20;mL
9238080;3595301;RAPAMUNE 1MG CPR;RAPAMUNE 1MG CPR BT30;PFIZER;30;3400892380803;3400935953018;AMM européenne;;16/07/2002;;;
9238097;3594075;ETILEFRINE SRB 10MG/ML INJ A.;ETILEFRINE SRB 10MG/ML INJ A.6;SERB;6;3400892380971;3400935940759;AMM;;25/04/2002;;1;mL
9238105;3443382;AMODEX 1G CPR DISP;AMODEX 1G CPR DISP BT6;BOUCHARA-RECORD;6;3400892381053;3400934433825;AMM;AMM de générique;10/12/2002;20/08/2021;;
9238105;3443399;AMODEX 1G CPR DISP;AMODEX 1G CPR DISP BT14;BOUCHARA-RECORD;14;3400892381053;3400934433993;AMM;AMM de générique;12/09/2003;11/12/2020;;
9238128;3575385;ANDROGEL 50MG GEL SACH;ANDROGEL 50MG GEL SACH 30;BESINS INTERNAT;30;3400892381282;3400935753854;AMM;;30/04/2002;;5;g
9238157;3581718;FLUOXETINE ARW 20MG/5ML FL70ML;FLUOXETINE ARW 20MG/5ML FL70ML;ARROW GENERIQUE;1;3400892381572;3400935817181;AMM;AMM de générique;21/06/2002;;70;mL
9238223;3571200;TICLOPIDINE ARW 250MG CPR;TICLOPIDINE ARW 250MG CPR BT30;ARROW GENERIQUE;30;3400892382234;3400935712004;AMM;AMM de générique;05/12/2003;;;
9238246;3421601;UMATROPE 24MG INJ CART+SRG;UMATROPE 24MG INJ CART+SRG 1;LILLY FRANCE;1;3400892382463;3400934216015;AMM;;16/05/2002;;3.15;mL
9238275;3592254;ARIXTRA 2,5MG/0,5ML INJ SRG;ARIXTRA 2,5MG/0,5ML INJ SRG 2;VIATRIS SANTE;2;3400892382753;3400935922540;AMM européenne;;04/11/2004;;0.5;mL
9238275;3592260;ARIXTRA 2,5MG/0,5ML INJ SRG;ARIXTRA 2,5MG/0,5ML INJ SRG 7;VIATRIS SANTE;7;3400892382753;3400935922601;AMM européenne;;04/11/2004;;0.5;mL
9238275;5636197;ARIXTRA 2,5MG/0,5ML INJ SRG;ARIXTRA 2,5MG/0,5ML INJ SRG 10;VIATRIS SANTE;10;3400892382753;3400956361977;AMM européenne;;16/12/2002;;0.5;mL
9238281;3342215;CEFAZOLINE VIA 2G INJ FL;CEFAZOLINE VIA 2G INJ FL 10;VIATRIS SANTE;10;3400892382814;3400933422158;AMM;AMM de générique;15/01/2018;;;
9238281;3594081;CEFAZOLINE VIA 2G INJ FL;CEFAZOLINE VIA 2G INJ FL 1;VIATRIS SANTE;1;3400892382814;3400935940810;AMM;AMM de générique;09/07/2002;;;
9238298;2793594;BEROCCA S/SUC CPR EFFV;BEROCCA S/SUC CPR EFFV TB15 X4;BAYER HEALTHCAR;60;3400892382982;3400927935947;AMM;;28/01/2016;08/09/2020;;
9238298;3570904;BEROCCA S/SUC CPR EFFV;BEROCCA S/SUC CPR EFFV TB30;BAYER HEALTHCAR;30;3400892382982;3400935709042;AMM;;18/04/2002;08/09/2020;;
9238499;3585685;FIVASA 800MG CPR;FIVASA 800MG CPR BT90;TILLOTTS PH. FR;90;3400892384993;3400935856852;AMM;;09/10/2002;;;
9238513;3570258;OMACOR 1000MG CAPS;OMACOR 1000MG CAPS FL28;PF MEDICAMENT;28;3400892385136;3400935702586;AMM;;03/02/2005;;;
9238536;3741978;ZOFENIL 15MG CPR;ZOFENIL 15MG CPR BT30;MENARINI;30;3400892385365;3400937419789;AMM;;22/01/2007;;;
9238536;3741984;ZOFENIL 15MG CPR;ZOFENIL 15MG CPR BT90;MENARINI;90;3400892385365;3400937419840;AMM;;05/12/2006;;;
9238542;3741990;ZOFENIL 30MG CPR;ZOFENIL 30MG CPR BT30;MENARINI;30;3400892385426;3400937419901;AMM;;08/01/2007;;;
9238542;3742009;ZOFENIL 30MG CPR;ZOFENIL 30MG CPR BT90;MENARINI;90;3400892385426;3400937420099;AMM;;05/12/2006;;;
9238565;3741955;ZOFENIL 7,5MG CPR;ZOFENIL 7,5MG CPR BT30;MENARINI;30;3400892385655;3400937419550;AMM;;14/06/2011;;;
9238588;3310899;SELOZOK LP 190MG CPR;SELOZOK LP 190MG CPR BT28;BOUCHARA-RECORD;28;3400892385884;3400933108991;AMM;;16/04/2003;;;
9238594;3584674;SELOZOK LP 23,75MG CPR;SELOZOK LP 23,75MG CPR BT28;BOUCHARA-RECORD;28;3400892385945;3400935846747;AMM;;16/04/2003;;;
9238602;3310847;SELOZOK LP 95MG CPR;SELOZOK LP 95MG CPR BT28;BOUCHARA-RECORD;28;3400892386027;3400933108472;AMM;;16/04/2003;;;
9238619;3595531;EBIXA 10MG CPR;EBIXA 10MG CPR BT56;LUNDBECK SAS;56;3400892386195;3400935955319;AMM européenne;;06/12/2002;;;
9238619;5707796;EBIXA 10MG CPR;EBIXA 10MG CPR BT98 D.U;LUNDBECK SAS;98;3400892386195;3400957077969;AMM européenne;;12/02/2009;08/07/2019;;
9238648;3595560;EBIXA 5MG/PRES BUV FL50ML;EBIXA 5MG/PRES BUV FL50ML;LUNDBECK SAS;1;3400892386485;3400935955609;AMM européenne;;12/08/2003;;50;mL
9238654;3562939;DOXYPALU 100MG CPR;DOXYPALU 100MG CPR BT28;BAILLEUL;28;3400892386546;3400935629395;AMM;AMM de générique;18/06/2002;;;
9238660;3533435;DOXYPALU 50MG CPR;DOXYPALU 50MG CPR BT28;BAILLEUL;28;3400892386607;3400935334350;AMM;AMM de générique;18/06/2002;;;
9238677;3581463;DIAZEPAM REN 10MG INJ A.2ML;DIAZEPAM REN 10MG INJ A.2ML 10;RENAUDIN;10;3400892386775;3400935814630;AMM;AMM de générique;30/03/2017;;2;mL
9238737;3588413;DAILY CPR;DAILY CPR BT21 X1;PF MEDICAMENT;21;3400892387376;3400935884138;AMM;AMM de générique;26/09/2002;;;
9238737;3588436;DAILY CPR;DAILY CPR BT21 X3;PF MEDICAMENT;63;3400892387376;3400935884367;AMM;AMM de générique;26/09/2002;;;
9238855;3587738;TRIMEBUTINE VIC 100MG CPR;TRIMEBUTINE VIC 100MG CPR BT20;VIATRIS SANTE;20;3400892388557;3400935877383;AMM;AMM de générique;13/11/2014;;;
9238861;5634005;REPLAGAL 1MG/ML PERF FL3,5ML;REPLAGAL 1MG/ML PERF FL3,5ML 1;TAKEDA FRANCE;1;3400892388618;3400956340057;AMM européenne;;03/02/2003;;3.5;mL
9238909;3578892;CARTEOL LP 1% COLLY FP3ML;CARTEOL LP 1% COLLY FP3ML;CHAUVIN;1;3400892389097;3400935788924;AMM;;21/06/2002;;3;mL
9238921;3593532;GLUCOSE 20% BBM INJ P.E500ML;GLUCOSE 20% BBM INJ P.E500ML10;B.BRAUN MEDICAL;10;3400892389219;3400935935328;AMM;;19/03/2004;;500;mL
9238938;3594649;LANTUS 100U/ML INJ FL10ML;LANTUS 100U/ML INJ FL10ML 1;SANOFI AVENTI.F;1;3400892389387;3400935946492;AMM européenne;;25/08/2003;;10;mL
9238950;3741889;TEOULA 15MG CPR;TEOULA 15MG CPR BT30;MENARINI;30;3400892389509;3400937418898;AMM;;25/09/2014;;;
9238967;3741903;TEOULA 30MG CPR;TEOULA 30MG CPR BT30;MENARINI;30;3400892389677;3400937419031;AMM;;25/09/2014;;;
9238996;3741866;TEOULA 7,5MG CPR;TEOULA 7,5MG CPR BT30;MENARINI;30;3400892389967;3400937418669;AMM;;25/09/2014;;;
9239033;3585923;CLINOLEIC 20% PERF P.100ML;CLINOLEIC 20% PERF P.100ML 24;BAXTER;24;3400892390338;3400935859235;AMM;;20/06/2005;;100;mL
9239062;3585946;CLINOLEIC 20% PERF P.250ML;CLINOLEIC 20% PERF P.250ML 20;BAXTER;20;3400892390628;3400935859464;AMM;;20/06/2005;;250;mL
9239085;3585969;CLINOLEIC 20% PERF P.500ML;CLINOLEIC 20% PERF P.500ML 10;BAXTER;10;3400892390857;3400935859693;AMM;;20/06/2005;;500;mL
9239091;3595583;DOLIPRANE 1000MG CPR;DOLIPRANE 1000MG CPR BT8;OPELLA HEALTH F;8;3400892390918;3400935955838;AMM;;07/01/2003;;;
9239091;5636955;DOLIPRANE 1000MG CPR;DOLIPRANE 1000MG CPR BT100;OPELLA HEALTH F;100;3400892390918;3400956369553;AMM;;08/11/2007;;;
9239116;5621391;FASTURTEC 1,5MG/ML FL+A.1ML;FASTURTEC 1,5MG/ML FL+A.1ML 3;SANOFI AVENTI.F;3;3400892391168;3400956213917;AMM européenne;;19/09/2002;;1;mL
9239228;3584881;EPIVIR 300MG CPR;EPIVIR 300MG CPR FL30;VIIV HEALTH. FR;30;3400892392288;3400935848819;AMM européenne;;03/09/2002;;;
9239234;5621497;AZOTE PROTOXYDE APM BOUT 20L;AZOTE PROTOXYDE APM BOUT 20L;AIR PRODUCTS;1;3400892392349;3400956214976;AMM;;25/03/2008;;20;L
9239257;5621468;AZOTE PROTOXYDE APM BOUT 5L;AZOTE PROTOXYDE APM BOUT 5L;AIR PRODUCTS;1;3400892392578;3400956214686;AMM;;25/03/2008;;5;L
9239292;5634092;AZOTE PROTOXYDE SLF BOUT 15L;AZOTE PROTOXYDE SLF BOUT 15L;SOL FRANCE;1;3400892392929;3400956340927;AMM;;19/09/2006;;15;L
9239300;5625532;AZOTE PROTOXYDE SLF BOUT 40L;AZOTE PROTOXYDE SLF BOUT 40L;SOL FRANCE;1;3400892393001;3400956255320;AMM;;19/09/2006;;40;L
9239317;5625503;AZOTE PROTOXYDE SLF BOUT 5L;AZOTE PROTOXYDE SLF BOUT 5L;SOL FRANCE;1;3400892393179;3400956255030;AMM;;19/09/2006;;5;L
9239323;5625549;AZOTE PROTOXYDE SLF BOUT 50L;AZOTE PROTOXYDE SLF BOUT 50L;SOL FRANCE;1;3400892393230;3400956255498;AMM;;19/09/2006;;50;L
9239346;5625561;AZOTE PROTOXYDE SOL EVAPO.FIX;AZOTE PROTOXYDE SLF EVAPO.FIX;SOL FRANCE;1;3400892393469;3400956255610;AMM;;19/09/2006;;;
9239352;5633879;ANTASOL 135 GAZ INHAL 15L;ANTASOL 135 GAZ INHAL 15L;SOL FRANCE;1;3400892393520;3400956338795;AMM;;23/12/2002;;15;L
9239369;5621652;ANTASOL 135 GAZ INHAL 5L;ANTASOL 135 GAZ INHAL 5L;SOL FRANCE;1;3400892393698;3400956216529;AMM;;23/12/2002;;5;L
9239375;3505999;OXYGENE MED SLF BOUT ALU2L+MAN;OXYGENE MED SLF BOUT ALU2L+MAN;SOL FRANCE;1;3400892393759;3400935059994;AMM;;19/09/2006;;2;L
9239381;5634123;FASTURTEC 1,5MG/ML FL+A.5ML;FASTURTEC 1,5MG/ML FL+A.5ML 1;SANOFI AVENTI.F;1;3400892393810;3400956341238;AMM européenne;;19/09/2002;;5;mL
9239406;3585691;ZALDIAR 37,5MG/325MG CPR;ZALDIAR 37,5MG/325MG CPR BT20;GRUNENTHAL;20;3400892394060;3400935856913;AMM;;07/05/2003;;;
9239412;3578952;CARTEOL LP 2% COLLY FP3ML;CARTEOL LP 2% COLLY FP3ML;CHAUVIN;1;3400892394121;3400935789525;AMM;;26/06/2002;;3;mL
9239429;5638345;SALBUTAMOL VIA 5MG/5ML INJ A;SALBUTAMOL VIA 5MG/5ML INJ A10;VIATRIS SANTE;10;3400892394299;3400956383450;AMM;AMM de générique;27/11/2002;;5;mL
9239435;3651790;XAGRID 0,5MG GELU;XAGRID 0,5MG GELU FL100;TAKEDA FRANCE;100;3400892394350;3400936517905;AMM européenne;;27/01/2005;;;
9239487;3449982;NUTRIVISC 5% COLLY FL10ML;NUTRIVISC 5% COLLY FL10ML;ALCON LAB;1;3400892394879;3400934499821;AMM;;07/11/2002;;10;mL
9239501;3793780;CYSTADANE 1G PDR ORAL FL180G;CYSTADANE 1G PDR ORAL FL180G;RECORDATI R.DIS;1;3400892395012;3400937937801;AMM européenne;;13/11/2007;;180;g
9239636;5636116;DIPRIVAN 20MG/ML INJ SRG50ML;DIPRIVAN 20MG/ML INJ SRG50ML 1;ASPEN FRANCE;1;3400892396361;3400956361168;AMM;;05/09/2002;;50;mL
9239642;5636240;PERFALGAN 10MG/ML INJ 50ML;PERFALGAN 10MG/ML INJ 50ML 12;BMS;12;3400892396422;3400956362400;AMM;;27/09/2002;05/07/2021;50;mL
9239665;3599629;TAMIFLU 75MG GELU;TAMIFLU 75MG GELU BT10;ROCHE;10;3400892396651;3400935996299;AMM européenne;;28/10/2002;;;
9239731;5621505;AZOTE PROTOXYDE APM BOUT 50L;AZOTE PROTOXYDE APM BOUT 50L;AIR PRODUCTS;1;3400892397313;3400956215058;AMM;;25/03/2008;;50;L
9239748;3581813;CEFTRIAXONE PAN 1G INJ FL;CEFTRIAXONE PAN 1G INJ FL 10;PANPHARMA;10;3400892397481;3400935818133;AMM;AMM de générique;03/01/2023;;;
9239748;3581836;CEFTRIAXONE PAN 1G INJ FL;CEFTRIAXONE PAN 1G INJ FL 25;PANPHARMA;25;3400892397481;3400935818362;AMM;AMM de générique;17/01/2003;03/01/2023;;
9239754;3580417;PANRETIN 0,1% GEL TB60G;PANRETIN 0,1% GEL TB60G;LIGAND;1;3400892397542;3400935804174;AMM;;14/01/2003;02/03/2021;60;g
9239760;3716673;PRITORPLUS 40/12,5MG CPR;PRITORPLUS 40/12,5MG CPR BT90;BAYER HEALTHCAR;90;3400892397603;3400937166737;AMM européenne;;08/01/2007;04/01/2022;;
9239760;3777746;PRITORPLUS 40/12,5MG CPR;PRITORPLUS 40/12,5MG CPR BT30;BAYER HEALTHCAR;30;3400892397603;3400937777469;AMM européenne;;11/02/2008;;;
9239777;3716696;PRITORPLUS 80/12,5MG CPR;PRITORPLUS 80/12,5MG CPR BT90;BAYER HEALTHCAR;90;3400892397771;3400937166966;AMM européenne;;08/01/2007;30/08/2022;;
9239777;3777752;PRITORPLUS 80/12,5MG CPR;PRITORPLUS 80/12,5MG CPR BT30;BAYER HEALTHCAR;30;3400892397771;3400937777520;AMM européenne;;11/02/2008;;;
9239814;3579911;SODIUM 0,9% BAX CFX1L+VBL;SODIUM 0,9% BAX CFX1L+VBL 10;BAXTER;10;3400892398143;3400935799111;AMM;;29/01/2003;27/05/2011;1000;mL
9239820;3000436;SODIUM 0,9% BAX CFX2L+VBL;SODIUM 0,9% BAX CFX2L+VBL 6;BAXTER;6;3400892398204;3400930004364;AMM;;04/01/2016;;2000;mL
9239837;5717369;PROPOFOL LIPURO 1% INJ F100ML;PROPOFOL LIPURO 1% INJ 100ML10;B.BRAUN MEDICAL;10;3400892398372;3400957173692;AMM;;18/09/2008;;100;mL
9239843;5717352;PROPOFOL LIPURO 1% INJ F50ML;PROPOFOL LIPURO 1% INJ F50ML10;B.BRAUN MEDICAL;10;3400892398433;3400957173524;AMM;;18/09/2008;;50;mL
9239889;3594885;AMOX/AC.CLAV ALM 100MG ENF60ML;AMOX/AC.CLAV ALM 100MG ENF60ML;ALMUS FRANCE;1;3400892398891;3400935948854;AMM;AMM de générique;27/08/2010;;10.5;g
9239895;3594879;AMOX/AC.CLAV ALM 100MG BB.30ML;AMOX/AC.CLAV ALM 100MG BB.30ML;ALMUS FRANCE;1;3400892398952;3400935948793;AMM;AMM de générique;27/08/2010;;5.25;g
9239932;3595979;OXYBUTYNINE TVC 5MG CPR;OXYBUTYNINE TVC 5MG CPR BT60;TEVA SANTE;60;3400892399324;3400935959799;AMM;AMM de générique;12/09/2002;;;
9239949;3582540;TAMOXIFENE EG 10MG CPR;TAMOXIFENE EG 10MG CPR BT30;EG LABO;30;3400892399492;3400935825407;AMM;AMM de générique;11/04/2003;;;
9239955;3583344;TAMOXIFENE EG 20MG CPR;TAMOXIFENE EG 20MG CPR BT30;EG LABO;30;3400892399553;3400935833440;AMM;AMM de générique;11/04/2003;;;
9239961;3529853;ZOPICLONE TVS 7,5MG CPR;ZOPICLONE TVS 7,5MG CPR BT14;TEVA SANTE;14;3400892399614;3400935298539;AMM;AMM de générique;28/10/2002;;;
9240013;5636228;TRACLEER 125MG CPR;TRACLEER 125MG CPR BT56;JANSSEN CILAG;56;3400892400136;3400956362288;AMM européenne;;27/05/2003;;;
9240036;5636211;TRACLEER 62,5MG CPR;TRACLEER 62,5MG CPR BT56;JANSSEN CILAG;56;3400892400365;3400956362110;AMM européenne;;27/05/2003;;;
9240042;3754337;ATENOLOL SFD 100MG CPR;ATENOLOL SFD 100MG CPR BT30;SUBSTIPHARM;30;3400892400426;3400937543378;AMM;AMM de générique;06/01/2017;;;
9240125;3592946;VFEND 200MG INJ FL;VFEND 200MG INJ FL 1;PFIZER;1;3400892401256;3400935929464;AMM européenne;;05/09/2002;;;
9240131;3592900;VFEND 200MG CPR;VFEND 200MG CPR BT14;PFIZER;14;3400892401317;3400935929006;AMM européenne;;10/09/2002;;;
9240131;3592917;VFEND 200MG CPR;VFEND 200MG CPR BT28;PFIZER;28;3400892401317;3400935929174;AMM européenne;;05/09/2002;;;
9240131;3592923;VFEND 200MG CPR;VFEND 200MG CPR BT56;PFIZER;56;3400892401317;3400935929235;AMM européenne;;05/09/2002;;;
