Code_CIS;Code_CIP13;Dispositif
67913552;3400930162163;
67913100;3400956682409;
67911779;3400938070224;
67911779;3400934847837;
67911715;3400927692888;"avec adaptateur;avec seringue(s) pour administration orale"
67911715;3400927692710;"avec adaptateur;avec seringue(s) pour administration orale"
67911252;3400926962760;
67911252;3400926962531;
67911252;3400926962470;
67911252;3400926962302;
67910613;3400955006534;
67909536;3400938957303;
67908039;3400934015731;
67907535;3400937290555;
67907535;3400936116498;
67907108;3400937056175;
67906013;3400938381009;
67906013;3400938380637;
67905662;3400955026655;
67904496;3400949695317;
67904304;3400956207244;
67904304;3400934968815;
67904304;3400934968754;
67904083;3400927565700;
67902901;3400930105221;avec embout(s)
67902118;3400926984304;
67902118;3400926984182;
67901977;3400936013032;
67901945;3400930581933;
67901144;3400938267006;
67901048;3400930076552;
67901048;3400930076545;
67900882;3400936175280;
67900882;3400936175051;
67900882;3400936174979;
67900409;3400931895930;avec seringue(s) pour administration orale
67899960;3400933726997;
67899241;3400955898078;
67899241;3400937522496;
67898381;3400934053061;
67898029;3400957778453;
67898029;3400937328449;
67898029;3400937327558;
67898029;3400937327497;
67898029;3400937327329;
67897322;3400933029197;
67897322;3400933029029;
67897322;3400933028886;
67893740;3400930176139;
67892841;3400930119082;
67891013;3400934917547;
67890947;3400938576009;
67890947;3400936006409;
67890947;3400936006287;
67890947;3400936006119;
67890616;3400934205538;
67890616;3400932426430;
67890598;3400955665809;
67890598;3400931742494;
67889980;3400930226537;
67888889;3400958429040;
67888330;3400930021583;
67887431;3400927913716;
67886888;3400941965722;
67886607;3400933808884;
67886475;3400937800853;
67885537;3400932323890;
67885398;3400938194791;
67885398;3400930209172;
67885195;3400932731299;
67885195;3400932724437;
67885195;3400930246580;
67885003;3400930218198;
67885003;3400930218174;
67885003;3400930031704;
67885003;3400930031698;
67884271;3400935756466;
67881866;3400938771695;
67881866;3400938771008;
67880440;3400941694059;
67880440;3400941693519;
67877743;3400934387487;
67877476;3400930089217;avec aiguille(s)
67877234;3400955015109;avec dispositif(s) de transfert
67877152;3400937346368;
67877152;3400937345996;
67876901;3400955366560;
67876901;3400930915172;
67876901;3400930915004;
67876869;3400933041144;
67876680;3400930009000;
67876328;3400934338113;
67875450;3400939314082;
67875361;3400930211380;
67874804;3400937874724;
67874804;3400937351621;
67873887;3400930033074;
67873780;3400936919211;
67872828;3400937687829;
67872828;3400937687478;
67872447;3400930160442;
67872002;3400934747960;
67871167;3400930129524;
67871167;3400930107911;
67869942;3400930204887;
67869725;3400939740560;
67869725;3400939740270;
67868413;3400930129821;
67868413;3400930113608;
67867311;3400941597954;
67866864;3400930119440;
67866775;3400937150187;
67866775;3400937149938;
67866768;3400930151884;
67866654;3400927594335;
67866323;3400937783613;
67866017;3400930215296;
67863626;3400949158027;
67863626;3400949157365;
67862887;3400936551503;
67862848;3400939651231;
67862848;3400939651002;
67861550;3400956056309;
67861550;3400956056248;
67861550;3400956056187;
67860651;3400930205822;
67860651;3400930205808;
67860605;3400930230107;
67860605;3400930230091;
67860306;3400930165607;
67859994;3400934126024;
67859371;3400949002405;
67858369;3400936309197;
67857477;3400936530270;
67856966;3400930090299;
67856966;3400930090268;
67856578;3400921719932;
67856578;3400921719642;
67856329;3400930105498;
67855921;3400956581702;
67855921;3400949500857;
67855921;3400936513013;
67854641;3400957186531;
67854641;3400938308549;
67854641;3400934839504;
67853742;3400955045069;"avec dispositif(s) de transfert;avec matériel pour injection;avec matériel(s) de perfusion;avec seringue(s);avec tampon(s) alcoolisé(s)"
67853728;3400949199129;
67853728;3400949198986;
67853564;3400930067840;
67853176;3400934316630;
67853176;3400934316579;
67853176;3400934316401;
67851855;3400934407512;
67851645;3400930981696;
67851467;3400934884276;
67849644;3400932500390;
67849530;3400930189917;
67848898;3400930209226;
67848898;3400930209219;
67848097;3400938162974;
67846776;3400956239122;
67846776;3400956238989;
67846776;3400956238811;
67846776;3400956147649;
67846776;3400935318381;
67846776;3400935318152;
67846776;3400935318091;
67846776;3400934601101;
67846776;3400933349776;
67846776;3400932681921;
67846776;3400930090978;"avec cathéter(s);avec tubulure(s)"
67846776;3400930090961;"avec cathéter(s);avec tubulure(s)"
67846776;3400926676889;avec cathéter(s)
67846776;3400926676711;avec cathéter(s)
67846776;3400926676650;avec cathéter(s)
67846776;3400926676599;avec cathéter(s)
67846744;3400930059685;
67845628;3400949003358;
67844330;3400928001825;
67843958;3400927946653;
67843958;3400927946424;
67841804;3400934456138;
67841576;3400949003082;
67840531;3400922361901;
67840467;3400930144596;
67840467;3400930144589;
67839899;3400936431584;
67839657;3400936738577;
67839212;3400939133560;
67838740;3400930032190;
67838085;3400930081822;
67838085;3400927898655;
67838085;3400927898075;
67838060;3400936581319;
67837026;3400930098424;
67836928;3400939217000;
67836928;3400930114667;
67836853;3400938952858;
67836853;3400937183765;
67835655;3400937737548;
67834521;3400926888510;
67832958;3400927998232;
67832552;3400935495259;
67831952;3400930076811;
67831258;3400938932928;
67831258;3400938932638;
67830373;3400930165478;"avec compte-gouttes;avec gobelet(s) doseur(s)"
67829684;3400937870290;
67829054;3400941701245;
67828454;3400934757785;
67828333;3400936150447;
67828290;3400933144142;
67828244;3400941989445;
67828244;3400941989384;
67827968;3400956220021;
67827861;3400934739866;
67827270;3400927875472;
67827128;3400922036359;
67827128;3400922036298;
67826243;3400930258101;
67825052;3400930131510;
67825052;3400930131480;
67824655;3400956272648;
67824655;3400930206454;
67823902;3400955043195;
67823603;3400930205402;avec aiguille(s)
67821367;3400935206978;
67821367;3400934739286;
67821132;3400934956287;
67819081;3400933687984;
67818595;3400936677852;
67818129;3400930136386;
67818129;3400930136379;
67817899;3400938022087;
67816854;3400949796182;
67816174;3400921763935;
67816174;3400921763706;
67815446;3400955748465;
67813947;3400938154351;
67813947;3400938154061;
67813947;3400937138123;
67813947;3400937138062;
67813445;3400930045343;
67811330;3400938260489;
67811330;3400938260311;
67811024;3400926905170;
67811024;3400926904869;
67810869;3400930072325;
67810844;3400930161401;
67810075;3400921918144;
67808170;3400937987547;
67807816;3400921944747;
67807645;3400932156009;
67807225;3400930163405;
67806924;3400933341503;
67806479;3400939023649;
67806034;3400933256883;
67803383;3400922258492;
67803141;3400937604215;
67802737;3400938657005;
67802057;3400936575806;
67801877;3400955070870;
67798840;3400935922199;
67798274;3400932229130;
67796693;3400935120489;
67796693;3400932695010;
67794646;3400930110607;
67794532;3400935746412;
67793327;3400934502125;
67791479;3400927824494;
67791479;3400927824326;
67791290;3400938627947;
67791290;3400937338554;
67791290;3400937338493;
67791066;3400930020432;"avec aiguille(s);avec seringue(s)"
67788604;3400936144583;
67787559;3400935950055;
67787406;3400926629526;
67786749;3400939901152;avec aiguille(s)
67785736;3400934989346;
67785202;3400932362981;
67785202;3400932362813;
67785202;3400932362752;
67785202;3400931296454;
67785031;3400930189986;
67782430;3400931528746;
67781741;3400927977411;
67781613;3400930193679;
67780949;3400939721460;
67780835;3400934124822;
67780625;3400930032886;avec compte-gouttes
67780454;3400934205767;
67780454;3400930295304;
67778827;3400958720413;
67777668;3400930601037;
67777668;3400930183380;
67777579;3400934194788;
67776438;3400930123898;
67774686;3400938222920;
67774362;3400930138458;
67772596;3400934125652;
67771462;3400937452557;
67771398;3400937301244;
67771398;3400935020734;
67771398;3400930152089;
67770677;3400956083381;
67770378;3400930045329;
67770321;3400955009443;
67770143;3400941751912;
67769949;3400939575667;
67769949;3400939575377;
67769625;3400937935388;
67768847;3400935970626;
67768847;3400935970565;
67768231;3400930223222;
67767535;3400936441460;
67767186;3400930036006;
67765751;3400939480244;
67764717;3400930204948;
67764368;3400930244838;
67764368;3400930244814;
67764293;3400930216644;
67764293;3400927819292;
67763864;3400935712004;
67763234;3400930122723;
67763113;3400930059562;
67762538;3400930230961;
67762538;3400930223413;
67762488;3400941531897;
67762488;3400941531668;
67760715;3400941994937;
67760715;3400941994708;
67760537;3400930054796;
67760537;3400930054765;
67759759;3400941539824;
67759549;3400930000854;dans stylo jetable
67759517;3400930199671;
67758269;3400956190751;
67758027;3400937706841;
67757936;3400957759124;
67757936;3400957759063;
67757936;3400957758981;
67757295;3400934065187;
67757060;3400931015468;
67756752;3400930217412;
67755020;3400936557185;
67753717;3400956107087;
67753553;3400949000098;
67753553;3400949000081;
67752832;3400936593664;
67752024;3400937232654;
67751851;3400930151488;"avec embout(s) nasal(aux);avec pompe(s) doseuse(s)"
67751851;3400930151471;"avec embout(s) nasal(aux);avec pompe(s) doseuse(s)"
67750518;3400936596108;
67750468;3400949004287;
67749124;3400933282967;
67747504;3400956581351;
67747372;3400935212023;
67746384;3400930071922;
67745624;3400935377692;
67745624;3400930008386;
67744718;3400936862395;
67743961;3400938871913;
67742980;3400928024886;
67741362;3400930053935;
67741362;3400930053898;
67740837;3400937779760;
67740449;3400936933866;
67739354;3400930102169;
67738754;3400938476361;
67738409;3400955003892;
67737951;3400930197912;
67737951;3400930197875;
67737307;3400937397407;
67737307;3400935507877;
67737086;3400927565649;
67736575;3400930229255;
67736575;3400930229200;
67734528;3400930381441;
67734275;3400930264157;
67734097;3400957041601;
67734097;3400937804127;
67733508;3400927889370;
67732872;3400956327799;
67732819;3400939653761;
67732107;3400922034348;
67732107;3400922034287;
67730914;3400932522514;
67730031;3400936164864;
67730031;3400936164635;
67729292;3400930095393;
67729292;3400930095379;
67728742;3400935378705;
67728468;3400922297125;
67728468;3400922296753;
67727640;3400934508967;
67727640;3400934508677;
67727277;3400926714253;
67725963;3400930155004;
67724733;3400922236032;
67724288;3400922228228;
67724288;3400922227917;
67723873;3400930037652;
67722892;3400939030043;
67722892;3400939028842;
67722611;3400939479873;
67722465;3400956016327;
67722465;3400933276355;
67722465;3400933276294;
67722294;3400927674440;
67722294;3400927674150;
67721541;3400930219300;
67721153;3400956625109;
67721153;3400936730472;
67720806;3400934605703;
67720286;3400927428005;
67720261;3400930083437;
67719832;3400930002858;
67719818;3400927708541;
67719775;3400930043318;avec gobelet(s) doseur(s)
67719704;3400955085256;
67719654;3400941883484;
67719654;3400941883316;
67718545;3400933048877;
67717315;3400941684524;
67717315;3400941684463;
67717315;3400921695656;
67717137;3400930087442;
67717137;3400930087435;
67716786;3400930088791;
67714810;3400930056943;
67713498;3400956681228;
67713249;3400949485697;
67713249;3400949485529;
67713231;3400938308020;
67712663;3400955077374;
67712453;3400930156872;
67711814;3400938393293;
67711814;3400937890052;
67710783;3400936884397;
67710662;3400955029045;"avec dispositif(s) de transfert;avec filtre(s);avec nécessaire de prélèvement;avec pansement(s);avec seringue(s);avec tampon(s) alcoolisé(s)"
67710121;3400949125258;
67709496;3400936702158;
67708864;3400956455461;
67707919;3400930130858;
67707919;3400930126684;
67707794;3400931587538;
67706265;3400936384309;
67705850;3400956390205;
67705779;3400930282526;avec gobelet(s) doseur(s)
67705462;3400937654821;
67705462;3400935005076;
67705334;3400938627886;
67705334;3400937337373;
67705334;3400937337205;
67705206;3400955073284;
67704314;3400934425141;
67704314;3400934425080;
67703803;3400931533719;
67703372;3400955034896;
67703098;3400927818813;
67702384;3400937146456;
67702384;3400932549429;
67701695;3400937148818;
67701396;3400930043110;
67701122;3400930057742;
67701065;3400930145791;
67701065;3400930145784;
67700426;3400927568480;avec aiguille(s)
67700337;3400949465309;
67700337;3400949465248;
67699931;3400933943769;
67699283;3400941989216;
67699283;3400941989155;
67699269;3400933606961;
67699080;3400921776133;
67698943;3400930053546;
67698929;3400930158807;
67698690;3400958199578;
67698690;3400955042013;
67698690;3400930114698;
67698690;3400922095950;
67697485;3400958480607;
67697019;3400957642167;
67696725;3400930242063;
67696579;3400933094881;
67696401;3400939682518;
67696401;3400939682457;
67695281;3400955075660;
67695203;3400930223710;
67694966;3400930230664;
67694165;3400930206201;
67693946;3400930038628;
67692513;3400938961614;
67692495;3400957256531;
67692214;3400930186473;
67690537;3400930603048;
67690302;3400930161517;
67688988;3400939240879;
67688988;3400939170411;
67688899;3400937300933;
67688842;3400922086385;
67688059;3400930236765;
67688034;3400955086734;
67687320;3400930026076;
67686574;3400934695360;
67686574;3400934695131;
67686574;3400930077689;
67686574;3400926862954;
67686072;3400930119853;
67685910;3400941780486;
67685458;3400937541947;
67685458;3400937541718;
67684580;3400936526310;
67684210;3400922313016;
67684210;3400922312583;
67682501;3400934197741;
67682298;3400936788084;
67682145;3400932070329;
67682145;3400932070268;
67681303;3400933466091;
67680190;3400933548339;
67679220;3400931029595;
67679220;3400931028826;
67678848;3400933708788;
67678848;3400933677640;
67678175;3400941995767;
67676765;3400949656516;
67675236;3400930061060;avec dispositif(s) d'administration
67675179;3400939467009;
67675179;3400939466927;
67673769;3400922080871;
67672560;3400935540935;
67672514;3400935477279;
67671540;3400930150689;
67670627;3400930211182;
67670627;3400930100226;
67670463;3400930020326;"avec aiguille(s);avec seringue(s)"
67669621;3400933056223;
67668455;3400936206601;
67667652;3400933282387;
67667620;3400930061206;
67666657;3400927922640;
67665740;3400933244828;
67661635;3400935003874;
67660704;3400958159077;
67660704;3400958158827;
67658589;3400930783856;
67658315;3400930212578;
67658315;3400930195574;
67658226;3400932337620;
67658048;3400935651518;
67658048;3400934426780;
67657505;3400926810047;
67657505;3400926809737;
67657462;3400949699100;
67657448;3400932645503;
67657188;3400926691387;
67657117;3400926630706;
67656848;3400937477680;
67656556;3400937701648;
67656556;3400937701419;
67656403;3400957419363;
67656403;3400957419134;
67656403;3400956058549;
67656403;3400956058488;
67656403;3400955059134;
67656403;3400938145885;
67656403;3400938145717;
67656403;3400938145656;
